chapterNo	chapterTitle	sectionNo	sectionTitle	sentence	sentence_cleaned
3	PART 1	36	Coast of Zanghibar	The people are all idolaters, have languages and a king of their own, and are subject to no other power.	people idolaters languages king subject power
3	PART 1	36	Coast of Zanghibar	They are not very tall, but so broad and thick, that in this respect they appear like giants ; and they are likewise immensely strong, bearing as large a burden as four other men, which is really no wonder, for they eat as much as five.	tall broad thick respect appear like giants likewise immensely strong bearing large burden four men really wonder eat much five
3	PART 1	36	Coast of Zanghibar	They are perfectly black, and go naked, with the exception of a cloth round the waist.	perfectly black go naked exception cloth round waist
3	PART 1	36	Coast of Zanghibar	Their mouth is so wide, their nose so turned up, their lips and eyes so big, that they are horrible to behold,and any one meeting them in another country would believe them devils.	mouth wide nose turned lips eyes big horrible beholdand one meeting another country would believe devils
3	PART 1	36	Coast of Zanghibar	Elephants abound, and a great traffic is carried on in their teeth ; likewise lions of a peculiar species, with ounces and leopards.	elephants abound great traffic carried teeth likewise lions peculiar species ounces leopards
3	PART 1	36	Coast of Zanghibar	In short, they have all kinds of beasts different from others in.	short kinds beasts different others
3	PART 1	36	Coast of Zanghibar	the world ; including sheep entirely white, with only the head black, and none of any other colour.	world including sheep entirely white head black none colour
3	PART 1	36	Coast of Zanghibar	Here too is the giraffe, a most beautiful creature, whose shape I will describe.	giraffe beautiful creature whose shape describe
3	PART 1	36	Coast of Zanghibar	Behind, it is low, and the legs very short ; while those before, and the neck, are very large, so that its head rises three paces from the ground.	behind low legs short neck large head rises three paces ground
3	PART 1	36	Coast of Zanghibar	The animal is small, and is quite harmless; and its colour being red and white, in circles, it is very beautiful.	animal small quite harmless colour red white circles beautiful
3	PART 1	36	Coast of Zanghibar	t But there is a thing which I had forgotten about the elephant, that it caresses the female in the same manner as the human species.	thing forgotten elephant caresses female manner human species
3	PART 1	36	Coast of Zanghibar	I must say, the women of this island are most ugly objects; with large mouth, eyes, and nose, and their breasts four times the ordinary size; in short, they are hideous.	must say women island ugly objects large mouth eyes nose breasts four times ordinary size short hideous
3	PART 1	36	Coast of Zanghibar	The people live on rice, flesh, milk, and dates, and though they have no vines, make a very good liquor of rice, sugar, and spices.	people live rice flesh milk dates though vines make good liquor rice sugar spices
3	PART 1	36	Coast of Zanghibar	There is a great trade, particularly in elephants’ teeth; and a good quantity of amber.	great trade particularly elephants’ teeth good quantity amber
3	PART 1	36	Coast of Zanghibar	The men are very brave in combat, and have little fear of death.	men brave combat little fear death
3	PART 1	36	Coast of Zanghibar	They have no horses, but fight upon camels and elephants, placing on them castles well covered, with sixteen or twenty men mounted on them, bearing lances, swords, and staves, and making a very powerful force in battle.	horses fight upon camels elephants placing castles well covered sixteen twenty men mounted bearing lances swords staves making powerful force battle
3	PART 1	36	Coast of Zanghibar	They have no arms except leathern shields, lances, and swords, with which they fight well.	arms except leathern shields lances swords fight well
3	PART 1	36	Coast of Zanghibar	When leading the elephant to the combat, they give him to drink of their wine or liquor, which renders him more -fierce and effective.	leading elephant combat give drink wine liquor renders fierce effective
3	PART 1	36	Coast of Zanghibar	I must now proceed to the great province of Abascia, but first wish to say something more of India in general.	must proceed great province abascia first wish say something india general
3	PART 1	37	The Islands in the Indian Sea	You must know I have described only its noblest Kingdoms and isles; those that make the flower of the region, and to which the rest are mostly subject.	must know described noblest kingdoms isles make flower region rest mostly subject
3	PART 1	37	The Islands in the Indian Sea	No man could enumerate all the islands ; they are estimated at 12,700, inhabited and uninhabited, according to the writings of the most skilful mariners.	man could enumerate islands estimated 12700 inhabited uninhabited according writings skilful mariners
3	PART 1	37	The Islands in the Indian Sea	In the Greater India, which extends from Maabar to Kesmacoran, are thirteen very great kingdoms, of which I have described ten.	greater india extends maabar kesmacoran thirteen great kingdoms described ten
3	PART 1	37	The Islands in the Indian Sea	The Lesser India, stretching from Zinaba to Montifi, contains eight, and this is exclusive of numerous others that are in the islands.	lesser india stretching zinaba montifi contains eight exclusive numerous others islands
3	PART 1	38	Kingdom of Absscia	Abascia is a very great province, called the Middle India.	abascia great province called middle india
3	PART 1	38	Kingdom of Absscia	The supreme monarch isa Christian ; the other six kings are subject to him, three being believers, and three Saracen.	supreme monarch isa christian six kings subject three believers three saracen
3	PART 1	38	Kingdom of Absscia	The christian people of this province have three marks upon their face, one from the forehead to the middle of the nose, and one on each cheek, made with a hot iron, and herein consists their baptism.	christian people province three marks upon face one forehead middle nose one cheek made hot iron herein consists baptism
3	PART 1	38	Kingdom of Absscia	There are also Jews having a mark on each cheek, and Saracens with only one on the forehead and nose.	also jews mark cheek saracens one forehead nose
3	PART 1	38	Kingdom of Absscia	* The great king lives in the middle of the province; the Saracens towards Aden.	great king lives middle province saracens towards aden
3	PART 1	38	Kingdom of Absscia	In this district Messer St Thomas the apostle preached, and after converting the inhabitants, went to Maabar, where he died, and his body remains, as formerly mentioned.	district messer st thomas apostle preached converting inhabitants went maabar died body remains formerly mentioned
3	PART 1	38	Kingdom of Absscia	This country contains many good men-at-arms and well mounted cavalry, who are much needed; for wars are frequent with the Sultans of‘Adent and Nubia, and with other powers.	country contains many good menatarms well mounted cavalry much needed wars frequent sultans of‘adent nubia powers
3	PART 1	38	Kingdom of Absscia	But I will tell you a memorable story of what happened in the year 1288.	tell memorable story happened year 1288
3	PART 1	38	Kingdom of Absscia	This king, who is lord over all Abascia, wished to go in pilgrimage to adore the sepulchre of Christ in Jerusalem.	king lord abascia wished go pilgrimage adore sepulchre christ jerusalem
3	PART 1	38	Kingdom of Absscia	The barons represented the danger of the journey, and advised him to send a bishop or some other great prelate.	barons represented danger journey advised send bishop great prelate
3	PART 1	38	Kingdom of Absscia	The monarch having agreed, one of very holy life was chosen, who readily undertook the mission.	monarch agreed one holy life chosen readily undertook mission
3	PART 1	38	Kingdom of Absscia	He was equipped most handsomely as a pilgrim, and travelled by land and sea till he arrived at Jerusalem.	equipped handsomely pilgrim travelled land sea till arrived jerusalem
3	PART 1	38	Kingdom of Absscia	Repairing to the sepulchre, he performed the due homage before an object so exalted; and having presented great offerings from the king, and well fulfilled his mission, he set out on his return.	repairing sepulchre performed due homage object exalted presented great offerings king well fulfilled mission set return
3	PART 1	38	Kingdom of Absscia	He passed through Aden, a country where Christians are hated as mortal enemies.	passed aden country christians hated mortal enemies
3	PART 1	38	Kingdom of Absscia	The governor, learning that he professed this religion, and was a messenger of the sovereign of Abascia, warned him, that unless he embraced the law of Mohammed, he would suffer a shameful punishment.	governor learning professed religion messenger sovereign abascia warned unless embraced law mohammed would suffer shameful punishment
3	PART 1	38	Kingdom of Absscia	The bishop replied, that he would sooner die.	bishop replied would sooner die
3	PART 1	38	Kingdom of Absscia	The other, greatly enraged, ordered him to be forcibly circumcised, and then sent him away, telling him that this was meant as an affront to his master.	greatly enraged ordered forcibly circumcised sent away telling meant affront master
3	PART 1	38	Kingdom of Absscia	The prelate was much grieved, but consoled himself by thinking that he had suffered for the law of his faith, and God would recompense him in the other world.	prelate much grieved consoled thinking suffered law faith god would recompense world
3	PART 1	38	Kingdom of Absscia	As soon as he could travel, he proceeded to Abascia, and appeared before the king; who, having inquired about the sepulchre, and being told the whole truth, accounted it a most holy and pious visit.	soon could travel proceeded abascia appeared king inquired sepulchre told whole truth accounted holy pious visit
3	PART 1	38	Kingdom of Absscia	The bishop then related the affront put upon him by the ruler of Aden, when his majesty fell into such a transport of grief and rage, that he almost died.	bishop related affront put upon ruler aden majesty fell transport grief rage almost died
3	PART 1	38	Kingdom of Absscia	He called aloud in the hearing of all the bystanders, that he would never wear a crown, nor rule a province, till he had taken such vengeance as should be spoken of throughout the world.	called aloud hearing bystanders would never wear crown rule province till taken vengeance spoken throughout world
3	PART 1	38	Kingdom of Absscia	Presently he prepared a vast body of troops, on horseback and foot, also elephants with well-armed castles, having twenty men upon each.	presently prepared vast body troops horseback foot also elephants wellarmed castles twenty men upon
3	PART 1	38	Kingdom of Absscia	He then set out and marched directly onward to the territory of Aden.	set marched directly onward territory aden
3	PART 1	38	Kingdom of Absscia	Its chiefs, with a great multitude of Saracens on foot and horseback, came to defend their country, and a most obstinate battle was fought ; but the enemy could not withstand the force of the King of Abascia, because the Christians are more valiant.	chiefs great multitude saracens foot horseback came defend country obstinate battle fought enemy could withstand force king abascia christians valiant
3	PART 1	38	Kingdom of Absscia	They ficd and were slain in great numbers.	ficd slain great numbers
3	PART 1	38	Kingdom of Absscia	The victor, entering the country in three or four places, greatly wasted and destroyed it, killing many of the inhabitants.	victor entering country three four places greatly wasted destroyed killing many inhabitants
3	PART 1	38	Kingdom of Absscia	He then thought the affront sufficiently avenged; and indeed I must tell you he could effect no farther devastation, the region being extensive, and full of dangerous passes, where a few men could greatly harass an army.	thought affront sufficiently avenged indeed must tell could effect farther devastation region extensive full dangerous passes men could greatly harass army
3	PART 1	38	Kingdom of Absscia	I will now relate other matters of Abascia, which yields a great variety of all things necessary for subsistence.	relate matters abascia yields great variety things necessary subsistence
3	PART 1	38	Kingdom of Absscia	The people live on rice, flesh, milk, and sesamum, and have elephants, not bred there, but brought from the isle of the other India.	people live rice flesh milk sesamum elephants bred brought isle india
3	PART 1	38	Kingdom of Absscia	Giraffes, however, are in great numbers ; also lions, leopards, ounces, wild apes, and many beasts and birds different from ours, The domestic fowls are the most beautiful in the world ; and the ostriches as large as asses.	giraffes however great numbers also lions leopards ounces wild apes many beasts birds different domestic fowls beautiful world ostriches large asses
3	PART 1	38	Kingdom of Absscia	They have parrots, beautiful and various ; also monkeys and cats of two species, with faces exactly like those of men.	parrots beautiful various also monkeys cats two species faces exactly like men
3	PART 1	38	Kingdom of Absscia	This Abascia contains numerous cities and castles, and is much frequented by merchants; many cloths of cotton and buckram are wrought there.	abascia contains numerous cities castles much frequented merchants many cloths cotton buckram wrought
3	PART 1	38	Kingdom of Absscia	I might relate other things, but must now go on to the province of Aden.	might relate things must go province aden
3	PART 1	39	City and Kingdom of Aden	This country is subject to a lord, called sultan.	country subject lord called sultan
3	PART 1	39	City and Kingdom of Aden	The people are all Saracens, adoring Mohammed, and wishing the greatest mischief to Christians.	people saracens adoring mohammed wishing greatest mischief christians
3	PART 1	39	City and Kingdom of Aden	‘There are many cities and castles; for Aden is the port to which the Indian ships bring all their merchandise.	‘there many cities castles aden port indian ships bring merchandise
3	PART 1	39	City and Kingdom of Aden	It is then placed on board other small vessels, which ascend a river about seven days, at the end of which it is disembarked, laden on camels, and conveyed thirty days farther.	placed board small vessels ascend river seven days end disembarked laden camels conveyed thirty days farther
3	PART 1	39	City and Kingdom of Aden	It then comes to the river of Alexandria, and is conveyed down to that city.	comes river alexandria conveyed city
3	PART 1	39	City and Kingdom of Aden	By this route alone its inhabitants receive their pepper, spices, and costly goods.	route alone inhabitants receive pepper spices costly goods
3	PART 1	39	City and Kingdom of Aden	* From Aden, too, ships sail for India with various goods, especially very fine and valuable horses, which, as you know, are sold there for full a hundred marks of silver.	aden ships sail india various goods especially fine valuable horses know sold full hundred marks silver
3	PART 1	39	City and Kingdom of Aden	The sultan draws a great revenue from the duties on these cargoes ; and is thus one of the richest princes in the world.	sultan draws great revenue duties cargoes thus one richest princes world
3	PART 1	39	City and Kingdom of Aden	But, I assure you, he did great injury to the Christians ; for when the governor of Babylonia attacked and took the city of Acre, committing much devastation, he was assisted by this prince with 30,000 horses and 40,000 camels.	assure great injury christians governor babylonia attacked took city acre committing much devastation assisted prince 30000 horses 40000 camels
3	PART 1	39	City and Kingdom of Aden	This aid was given rather out of hatred to believers than good-will to that prince.	aid given rather hatred believers goodwill prince
3	PART 1	39	City and Kingdom of Aden	But now I will tell you of another great city.	tell another great city
3	PART 1	4	Sea of China, and numerous Islands	You must know, that the gulf containing this island is called that of Zin, meaning in their language the sea opposite to Manji.	must know gulf containing island called zin meaning language sea opposite manji
3	PART 1	4	Sea of China, and numerous Islands	According to skilful and intelligent mariners, who have made the voyage, it contains 7448 isles, mostly inhabited.	according skilful intelligent mariners made voyage contains 7448 isles mostly inhabited
3	PART 1	4	Sea of China, and numerous Islands	In all these there grows no tree which is not agreeably fragrant, and also useful, being equal or superior in size to the lignum aloes.	grows tree agreeably fragrant also useful equal superior size lignum aloes
3	PART 1	4	Sea of China, and numerous Islands	They produce also many and various spices, including pepper white like snow, as well as the black.	produce also many various spices including pepper white like snow well black
3	PART 1	4	Sea of China, and numerous Islands	They yield also much gold, and various other wonderful and costly productions ;but they are very distant and difficult to reach.	yield also much gold various wonderful costly productions distant difficult reach
3	PART 1	4	Sea of China, and numerous Islands	The mariners of Zai-tun and Kin-sai, who visit them, gain indeed great profits; but they spend a year on the voyage, going in winter, and returning in the summer ; for the wind in these seasons blows only from two different quarters, one of which carries them thither, and the other brings them back.	mariners zaitun kinsai visit gain indeed great profits spend year voyage going winter returning summer wind seasons blows two different quarters one carries thither brings back
3	PART 1	4	Sea of China, and numerous Islands	But this country is immensely distant from India.	country immensely distant india
3	PART 1	4	Sea of China, and numerous Islands	You may observe, too, that though the sea be called Zin, it is really the ocean, just as we say the sea of England, the sea of Rochelle.	may observe though sea called zin really ocean say sea england sea rochelle
3	PART 1	4	Sea of China, and numerous Islands	The great khan has no power over these islands.	great khan power islands
3	PART 1	4	Sea of China, and numerous Islands	Now let us return to Zai-tun, and resume our narrative.	let us return zaitun resume narrative
3	PART 1	40	City of Escier (Shaher)	Escier is a very large town to the north-west (north), four hundred miles from Aden.	escier large town northwest north four hundred miles aden
3	PART 1	40	City of Escier (Shaher)	A count here rules with justice, but subject to the soldan of Aden ; and the people are Saracens, adoring Mohammed.	count rules justice subject soldan aden people saracens adoring mohammed
3	PART 1	40	City of Escier (Shaher)	‘The port is good, frequented by many ships and merchants from India, who bring various commodities, and carry away others, particularly horses of great value, and yielding large profit.	‘the port good frequented many ships merchants india bring various commodities carry away others particularly horses great value yielding large profit
3	PART 1	40	City of Escier (Shaher)	In this province grows a great quantity of fine incense, also of dates.	province grows great quantity fine incense also dates
3	PART 1	40	City of Escier (Shaher)	They have no grain except rice, and little of that ; hence corn is profitably imported from other countries, Fish is caught in sach plenty, that for a Venetian gros you may purchase two large tunnies.	grain except rice little hence corn profitably imported countries fish caught sach plenty venetian gros may purchase two large tunnies
3	PART 1	40	City of Escier (Shaher)	The people live on rice, flesh, and fish, and have no wine except what they make from sugar, rice, and dates.	people live rice flesh fish wine except make sugar rice dates
3	PART 1	40	City of Escier (Shaher)	But I must tell you, too, that they have sheep without ears, or any opening for them ; but where the ears should be, is a little horn; these are small and very beautiful creatures.	must tell sheep without ears opening ears little horn small beautiful creatures
3	PART 1	40	City of Escier (Shaher)	Another thing you will much wonder at is, that all the animals, sheep, oxen, and camels, eat fish, because there is no grass, for it is the most arid place in the world.	another thing much wonder animals sheep oxen camels eat fish grass arid place world
3	PART 1	40	City of Escier (Shaher)	These fishes are very small, caught in March, April, and May, in wonderful quantities.	fishes small caught march april may wonderful quantities
3	PART 1	40	City of Escier (Shaher)	They are dried, lodged in houses, and given as food to the animals during the whole year.	dried lodged houses given food animals whole year
3	PART 1	40	City of Escier (Shaher)	The people eat them also when quite alive and newly taken.	people eat also quite alive newly taken
3	PART 1	40	City of Escier (Shaher)	There are also plenty of large ones, which being made into a kind of biscuit, by cutting them into small pieces and drying them in the sun, are preserved under cover during the whole year.	also plenty large ones made kind biscuit cutting small pieces drying sun preserved cover whole year
3	PART 1	40	City of Escier (Shaher)	* The incense, mentioned as so abundant, is purchased by their lord at ten golden bezants the cantar, and retailed to the merchants for forty, so that he makes a very large profit.	incense mentioned abundant purchased lord ten golden bezants cantar retailed merchants forty makes large profit
3	PART 1	40	City of Escier (Shaher)	Let us now leave this city, and tell you of Dufar.	let us leave city tell dufar
3	PART 1	41	City of Dufar	This is a beautiful, large, and noble city, 500 miles south-west from Escier.	beautiful large noble city 500 miles southwest escier
3	PART 1	41	City of Dufar	The people are Saracens, adoring Mohammed, and ruled by a count, who is subject to Aden, to which, indeed, this city belongs.	people saracens adoring mohammed ruled count subject aden indeed city belongs
3	PART 1	41	City of Dufar	The port is very good, and merchants convey thence many very fine Arabian horses, Numerous cities and castles depend upon it, and the country yields much incense.	port good merchants convey thence many fine arabian horses numerous cities castles depend upon country yields much incense
3	PART 1	41	City of Dufar	The trees are about the size of a small fir, and incisions are made with knives in various places, whence flows the incense, which, indeed, through the great heat, often runs out of itself.	trees size small fir incisions made knives various places whence flows incense indeed great heat often runs
3	PART 1	41	City of Dufar	I shall now proceed to relate of the Gulf of Calatu.	shall proceed relate gulf calatu
3	PART 1	42	Gulf and City of Calatu	Calatu is a large city within the gulf of the same name, six hundred miles north-west from Dufar.	calatu large city within gulf name six hundred miles northwest dufar
3	PART 1	42	Gulf and City of Calatu	It is a noble seaport, inhabited by Saracens, who are subject to Cormos.	noble seaport inhabited saracens subject cormos
3	PART 1	42	Gulf and City of Calatu	When the melik of that city is at war with a more powerful prince, he retires to this place, which is strong by nature and art, and finds himself secure.	melik city war powerful prince retires place strong nature art finds secure
3	PART 1	42	Gulf and City of Calatu	The people have no grain but what they import.	people grain import
3	PART 1	42	Gulf and City of Calatu	Many ships bring the goods and spices of India, which are distributed throughout the interior, and many fine horses sent in return.	many ships bring goods spices india distributed throughout interior many fine horses sent return
3	PART 1	42	Gulf and City of Calatu	But I must observe, that this city is at the mouth of the Gulf of Calatu, so that the melik can prevent vessels from sailing in or out without hisconsent.	must observe city mouth gulf calatu melik prevent vessels sailing without hisconsent
3	PART 1	42	Gulf and City of Calatu	This power he often uses against the sultan of Creman ; for when that prince demands any exorbitant tribute from him or other vassals, they remove from Cormos to Calatu, and allow no ships to pass, whence the other prince suffers severely, and is obliged to abate his demands.	power often uses sultan creman prince demands exorbitant tribute vassals remove cormos calatu allow ships pass whence prince suffers severely obliged abate demands
3	PART 1	42	Gulf and City of Calatu	The people of this country live on dates and salt fish, which are abundant ; but many rich men are well supplied with better food.	people country live dates salt fish abundant many rich men well supplied better food
3	PART 1	43	Return to Cormos	After departing from Calatu, and sailing three hundred miles between north-west and north, you find the city of Cormos ;but if you take a direction from the former place between north-west and north, and sail five hundred miles, you come to Quis.	departing calatu sailing three hundred miles northwest north find city cormos take direction former place northwest north sail five hundred miles come quis
3	PART 1	43	Return to Cormos	However, we shall pass over this last place, and speak of Cormos, a large and noble capital, subject to a melik, who commands many townsand castles.	however shall pass last place speak cormos large noble capital subject melik commands many townsand castles
3	PART 1	43	Return to Cormos	The people are Saracens, and adore Mohammed.	people saracens adore mohammed
3	PART 1	43	Return to Cormos	The heat is very great, on which account every house is provided with ventilators placed on the side whence the wind blows, which being thus admitted, renders the mansion tolerably cool.	heat great account every house provided ventilators placed side whence wind blows thus admitted renders mansion tolerably cool
3	PART 1	43	Return to Cormos	We gave an account of this place formerly, as well as of Quis and Creman, but have since made a circuit which brought us back to it.	gave account place formerly well quis creman since made circuit brought us back
3	PART 1	43	Return to Cormos	However, we will say no more, but proceed now to the description of Great Turkey.	however say proceed description great turkey
3	PART 1	44	Turkestan—Wars of Kaidu	This country lies to the north-west as you go from Cormos to the river Gihon, extending towards the terTitory of the great khan.	country lies northwest go cormos river gihon extending towards tertitory great khan
3	PART 1	44	Turkestan—Wars of Kaidu	It is governed by a nephew (cousin) of his, named Kaidu, grandson of Ciagatai, brother to that monarch.	governed nephew cousin named kaidu grandson ciagatai brother monarch
3	PART 1	44	Turkestan—Wars of Kaidu	He isa very powerful lord, ruling many cities and castles.	isa powerful lord ruling many cities castles
3	PART 1	44	Turkestan—Wars of Kaidu	His subjects are Tartars, very able combatants, much inured to fighting, and he does not obey the khan, but is rather at perpetual war with him.	subjects tartars able combatants much inured fighting obey khan rather perpetual war
3	PART 1	44	Turkestan—Wars of Kaidu	This is because Kaidu demanded constantly from that monarch a share of his conquests, particularly in Catai and Manji.	kaidu demanded constantly monarch share conquests particularly catai manji
3	PART 1	44	Turkestan—Wars of Kaidu	The latter said he would willingly grant it to him, as to his other descendants, if he would come to his court and council whenever summoned.	latter said would willingly grant descendants would come court council whenever summoned
3	PART 1	44	Turkestan—Wars of Kaidu	But the other, afraid to trust his uncle, offered to obey him where he was, but dreaded that if in his power he would be put to death.	afraid trust uncle offered obey dreaded power would put death
3	PART 1	44	Turkestan—Wars of Kaidu	Hence arose this discord, and the khan drew his forces around the realm of Kaidu to guard against an invasion; yet that prince contrived to penetrate, and fought repeatedly with the armies of Kublai; for he could bring into the field 100,000 brave and skilful horsemen.	hence arose discord khan drew forces around realm kaidu guard invasion yet prince contrived penetrate fought repeatedly armies kublai could bring field 100000 brave skilful horsemen
3	PART 1	44	Turkestan—Wars of Kaidu	He had with him also many lords of the imperial lineage.	also many lords imperial lineage
3	PART 1	44	Turkestan—Wars of Kaidu	Each soldier carries to battle sixty arrows, thirty smaller for shooting, and thirty larger, pointed with heavy iron, to throw against the face or arms of the enemy, or cut the cords of his bow; and when they have discharged all these, they lay their hand on their swords, and strike most terrible blows.	soldier carries battle sixty arrows thirty smaller shooting thirty larger pointed heavy iron throw face arms enemy cut cords bow discharged lay hand swords strike terrible blows
3	PART 1	44	Turkestan—Wars of Kaidu	Now, in the year 1266, this king, with his cousin named Jesudar, assembled a very great army, and marched against two barons that were also his relations, but held their lands from the great khan.	year 1266 king cousin named jesudar assembled great army marched two barons also relations held lands great khan
3	PART 1	44	Turkestan—Wars of Kaidu	Kaidu and his cousin fought with these two chiefs, who had also a very large force, so that between them there were 100,000 horsemen.	kaidu cousin fought two chiefs also large force 100000 horsemen
3	PART 1	44	Turkestan—Wars of Kaidu	They contended hardly and long, and many fell on both sides; but at last Kaidu conquered; however, the two barons, being well mounted, escaped without injury.	contended hardly long many fell sides last kaidu conquered however two barons well mounted escaped without injury
3	PART 1	44	Turkestan—Wars of Kaidu	The victor then became still more proud and boastful; yet he returned home and remained two years in peace.	victor became still proud boastful yet returned home remained two years peace
3	PART 1	44	Turkestan—Wars of Kaidu	Then he assembled a mighty host of cavalry, having learned that at Karakorum there was a great army under Nomogan, a son of the khan, and George, a grandson of Prester John.	assembled mighty host cavalry learned karakorum great army nomogan son khan george grandson prester john
3	PART 1	44	Turkestan—Wars of Kaidu	He marched thither with all speed, and the two chiefs being informed of his approach, courageously prepared to meet him with their horsemen, amounting to upwards of 60,000.	marched thither speed two chiefs informed approach courageously prepared meet horsemen amounting upwards 60000
3	PART 1	44	Turkestan—Wars of Kaidu	Having reached the place where his men were ranged in tents on the plain, they skilfully established their own camp.	reached place men ranged tents plain skilfully established camp
3	PART 1	44	Turkestan—Wars of Kaidu	Each party rested and made preparations for three days, when they advanced to the combat.	party rested made preparations three days advanced combat
3	PART 1	44	Turkestan—Wars of Kaidu	There was little advantage on either side ; both having about 60,000 mounted men well armed at every point, divided into six squadrons of 10,000.	little advantage either side 60000 mounted men well armed every point divided six squadrons 10000
3	PART 1	44	Turkestan—Wars of Kaidu	They waited only till they heard their lord sound the maccar ; meantime performing loudly on various musical instruments.	waited till heard lord sound maccar meantime performing loudly various musical instruments
3	PART 1	44	Turkestan—Wars of Kaidu	At length the signal was given, when the hosts rushed against each other, laying their hands on their bows.	length signal given hosts rushed laying hands bows
3	PART 1	44	Turkestan—Wars of Kaidu	The arrows filled the air like rain; men and horses were mortally wounded ; noise and cries arose so loud that the thunder of Jove could not have been heard.	arrows filled air like rain men horses mortally wounded noise cries arose loud thunder jove could heard
3	PART 1	44	Turkestan—Wars of Kaidu	Truly this was an evil hour for many, who on both sides fell dead and dying.	truly evil hour many sides fell dead dying
3	PART 1	44	Turkestan—Wars of Kaidu	The arrows being discharged, they rushed on with sword and spear, giving and receiving most dreadful blows.	arrows discharged rushed sword spear giving receiving dreadful blows
3	PART 1	44	Turkestan—Wars of Kaidu	You might see arms and hands cut off, and numbers of men rolling senseless on the earth.	might see arms hands cut numbers men rolling senseless earth
3	PART 1	44	Turkestan—Wars of Kaidu	Kaidu displayed signal prowess, and his soldiers would have often been driven off the field, had he not encouraged and rallied them.	kaidu displayed signal prowess soldiers would often driven field encouraged rallied
3	PART 1	44	Turkestan—Wars of Kaidu	On the other side, the two princes also firmly stood their ground, and it really was one of the most cruel battles ever fought between Tartar tribes.	side two princes also firmly stood ground really one cruel battles ever fought tartar tribes
3	PART 1	44	Turkestan—Wars of Kaidu	Yet though each strove with all his might to discomfit the other, neither could succeed, and the conflict lasted tillevening.	yet though strove might discomfit neither could succeed conflict lasted tillevening
3	PART 1	44	Turkestan—Wars of Kaidu	On this fatal day, multitudes of men fell, many wives were made widows, children made orphans, and households filled with tears and lamentations.	fatal day multitudes men fell many wives made widows children made orphans households filled tears lamentations
3	PART 1	44	Turkestan—Wars of Kaidu	But when the sun set, the struggle could endure no longer, and both parties returned to their camp overpowered with fatigue, happy to rest during the night.	sun set struggle could endure longer parties returned camp overpowered fatigue happy rest night
3	PART 1	44	Turkestan—Wars of Kaidu	When morning dawned, King Kaidu, having received intelligence that the great khan was marching against him with a mighty host, deemed it unsafe to remain longer.	morning dawned king kaidu received intelligence great khan marching mighty host deemed unsafe remain longer
3	PART 1	44	Turkestan—Wars of Kaidu	Wherefore he and all his men mounted and rode off to their own country ; the two princes were so exhausted, that they did not attempt to follow, so that he with his people reached Samarcand, the capital of his kingdom.	wherefore men mounted rode country two princes exhausted attempt follow people reached samarcand capital kingdom
3	PART 1	44	Turkestan—Wars of Kaidu	The great khan felt much wrath at Kaidu for committing such ravages, and bethought himself, that had he not been his nephew, he would have seized his land and put him to a cruel death; but regard to his own flesh restrained him.	great khan felt much wrath kaidu committing ravages bethought nephew would seized land put cruel death regard flesh restrained
3	PART 1	44	Turkestan—Wars of Kaidu	Thus he escaped out of the hand of the mighty monarch.	thus escaped hand mighty monarch
3	PART 1	44	Turkestan—Wars of Kaidu	But I have wonderful stories to tell you about a daughter of this prince.	wonderful stories tell daughter prince
3	PART 1	45	Exploits of a Tartar Princess, Daughter to Kaidu	This young lady was in Tartar named Aigiarm, which means in our language “ brilliant moon”.	young lady tartar named aigiarm means language “ brilliant moon”
3	PART 1	45	Exploits of a Tartar Princess, Daughter to Kaidu	She such strength that none of the youths or nobles in the whole kingdom could vanquish her, but were all beaten.	strength none youths nobles whole kingdom could vanquish beaten
3	PART 1	45	Exploits of a Tartar Princess, Daughter to Kaidu	Her father wished to marry her to a baron; but she refused ever to unite herself to any one who could not vanquish her in fair combat; and the king granted her this privilege.	father wished marry baron refused ever unite one could vanquish fair combat king granted privilege
3	PART 1	45	Exploits of a Tartar Princess, Daughter to Kaidu	She rejoiced greatly, and published through various parts of the world, that if any gentle youth would come, try her in pitched battle, and gain the victory, she would accept him for her lord.	rejoiced greatly published various parts world gentle youth would come try pitched battle gain victory would accept lord
3	PART 1	45	Exploits of a Tartar Princess, Daughter to Kaidu	This news was spread wide through the surrounding countries, and I assure you many gentlemen came and made the trial, which was arranged in the following manner.	news spread wide surrounding countries assure many gentlemen came made trial arranged following manner
3	PART 1	45	Exploits of a Tartar Princess, Daughter to Kaidu	The king, with many young nobles and ladies, assembled in the great hall of the palace, when the princess entered in a robe of cotton richly adorned, attended by youths similarly attired.	king many young nobles ladies assembled great hall palace princess entered robe cotton richly adorned attended youths similarly attired
3	PART 1	45	Exploits of a Tartar Princess, Daughter to Kaidu	The agreement was, that if the candidate prevailed and threw her to the ground, he should have her for his wife; but if victory declared on her side, he was to give her a hundred horses.	agreement candidate prevailed threw ground wife victory declared side give hundred horses
3	PART 1	45	Exploits of a Tartar Princess, Daughter to Kaidu	Thus she had gained above ten thousand steeds, because she could find no youth or damosel that could overcome her ; nor was this wonderful, for she was large, tall, and wellformed in her limbs, indeed almost a giantess.	thus gained ten thousand steeds could find youth damosel could overcome wonderful large tall wellformed limbs indeed almost giantess
