chapter No	chapter Title	section No	section Title	sentence No	sentence
3	part3	36	Coast of Zanghibar	434	I must say, the women of this island are most ugly objects; with large mouth, eyes, and nose, and their breasts four times the ordinary size; in short, they are hideous.
3	part3	36	Coast of Zanghibar	435	The people live on rice, flesh, milk, and dates, and though they have no vines, make a very good liquor of rice, sugar, and spices.
3	part3	36	Coast of Zanghibar	436	There is a great trade, particularly in elephants’ teeth; and a good quantity of amber.
3	part3	36	Coast of Zanghibar	437	The men are very brave in combat, and have little fear of death.
3	part3	36	Coast of Zanghibar	438	They have no horses, but fight upon camels and elephants, placing on them castles well covered, with sixteen or twenty men mounted on them, bearing lances, swords, and staves, and making a very powerful force in battle.
3	part3	36	Coast of Zanghibar	439	They have no arms except leathern shields, lances, and swords, with which they fight well.
3	part3	36	Coast of Zanghibar	440	When leading the elephant to the combat, they give him to drink of their wine or liquor, which renders him more -fierce and effective.
3	part3	36	Coast of Zanghibar	441	I must now proceed to the great province of Abascia, but first wish to say something more of India in general.
3	part3	37	The Islands in the Indian Sea	442	You must know I have described only its noblest Kingdoms and isles; those that make the flower of the region, and to which the rest are mostly subject.
3	part3	37	The Islands in the Indian Sea	443	No man could enumerate all the islands ; they are estimated at 12,700, inhabited and uninhabited, according to the writings of the most skilful mariners.
3	part3	37	The Islands in the Indian Sea	444	In the Greater India, which extends from Maabar to Kesmacoran, are thirteen very great kingdoms, of which I have described ten.
3	part3	37	The Islands in the Indian Sea	445	The Lesser India, stretching from Zinaba to Montifi, contains eight, and this is exclusive of numerous others that are in the islands.
3	part3	38	Kingdom of Absscia	446	Abascia is a very great province, called the Middle India.
3	part3	38	Kingdom of Absscia	447	The supreme monarch isa Christian ; the other six kings are subject to him, three being believers, and three Saracen.
3	part3	38	Kingdom of Absscia	448	The christian people of this province have three marks upon their face, one from the forehead to the middle of the nose, and one on each cheek, made with a hot iron, and herein consists their baptism.
3	part3	38	Kingdom of Absscia	449	There are also Jews having a mark on each cheek, and Saracens with only one on the forehead and nose.
3	part3	38	Kingdom of Absscia	450	* The great king lives in the middle of the province; the Saracens towards Aden.
3	part3	38	Kingdom of Absscia	451	In this district Messer St Thomas the apostle preached, and after converting the inhabitants, went to Maabar, where he died, and his body remains, as formerly mentioned.
3	part3	38	Kingdom of Absscia	452	This country contains many good men-at-arms and well mounted cavalry, who are much needed; for wars are frequent with the Sultans of‘Adent and Nubia, and with other powers.
3	part3	38	Kingdom of Absscia	453	But I will tell you a memorable story of what happened in the year 1288.
3	part3	38	Kingdom of Absscia	454	This king, who is lord over all Abascia, wished to go in pilgrimage to adore the sepulchre of Christ in Jerusalem.
3	part3	38	Kingdom of Absscia	455	The barons represented the danger of the journey, and advised him to send a bishop or some other great prelate.
3	part3	38	Kingdom of Absscia	456	The monarch having agreed, one of very holy life was chosen, who readily undertook the mission.
3	part3	38	Kingdom of Absscia	457	He was equipped most handsomely as a pilgrim, and travelled by land and sea till he arrived at Jerusalem.
3	part3	38	Kingdom of Absscia	458	Repairing to the sepulchre, he performed the due homage before an object so exalted; and having presented great offerings from the king, and well fulfilled his mission, he set out on his return.
3	part3	38	Kingdom of Absscia	459	He passed through Aden, a country where Christians are hated as mortal enemies.
3	part3	38	Kingdom of Absscia	460	The governor, learning that he professed this religion, and was a messenger of the sovereign of Abascia, warned him, that unless he embraced the law of Mohammed, he would suffer a shameful punishment.
3	part3	38	Kingdom of Absscia	461	The bishop replied, that he would sooner die.
3	part3	38	Kingdom of Absscia	462	The other, greatly enraged, ordered him to be forcibly circumcised, and then sent him away, telling him that this was meant as an affront to his master.
3	part3	38	Kingdom of Absscia	463	The prelate was much grieved, but consoled himself by thinking that he had suffered for the law of his faith, and God would recompense him in the other world.
3	part3	38	Kingdom of Absscia	464	As soon as he could travel, he proceeded to Abascia, and appeared before the king; who, having inquired about the sepulchre, and being told the whole truth, accounted it a most holy and pious visit.
3	part3	38	Kingdom of Absscia	465	The bishop then related the affront put upon him by the ruler of Aden, when his majesty fell into such a transport of grief and rage, that he almost died.
3	part3	38	Kingdom of Absscia	466	He called aloud in the hearing of all the bystanders, that he would never wear a crown, nor rule a province, till he had taken such vengeance as should be spoken of throughout the world.
3	part3	38	Kingdom of Absscia	467	Presently he prepared a vast body of troops, on horseback and foot, also elephants with well-armed castles, having twenty men upon each.
3	part3	38	Kingdom of Absscia	468	He then set out and marched directly onward to the territory of Aden.
3	part3	38	Kingdom of Absscia	469	Its chiefs, with a great multitude of Saracens on foot and horseback, came to defend their country, and a most obstinate battle was fought ; but the enemy could not withstand the force of the King of Abascia, because the Christians are more valiant.
3	part3	38	Kingdom of Absscia	470	They ficd and were slain in great numbers.
3	part3	38	Kingdom of Absscia	471	The victor, entering the country in three or four places, greatly wasted and destroyed it, killing many of the inhabitants.
3	part3	38	Kingdom of Absscia	472	He then thought the affront sufficiently avenged; and indeed I must tell you he could effect no farther devastation, the region being extensive, and full of dangerous passes, where a few men could greatly harass an army.
3	part3	38	Kingdom of Absscia	473	I will now relate other matters of Abascia, which yields a great variety of all things necessary for subsistence.
3	part3	38	Kingdom of Absscia	474	The people live on rice, flesh, milk, and sesamum, and have elephants, not bred there, but brought from the isle of the other India.
3	part3	38	Kingdom of Absscia	475	Giraffes, however, are in great numbers ; also lions, leopards, ounces, wild apes, and many beasts and birds different from ours, The domestic fowls are the most beautiful in the world ; and the ostriches as large as asses.
3	part3	38	Kingdom of Absscia	476	They have parrots, beautiful and various ; also monkeys and cats of two species, with faces exactly like those of men.
3	part3	38	Kingdom of Absscia	477	This Abascia contains numerous cities and castles, and is much frequented by merchants; many cloths of cotton and buckram are wrought there.
3	part3	38	Kingdom of Absscia	478	I might relate other things, but must now go on to the province of Aden.
3	part3	39	City and Kingdom of Aden	479	This country is subject to a lord, called sultan.
3	part3	39	City and Kingdom of Aden	480	The people are all Saracens, adoring Mohammed, and wishing the greatest mischief to Christians.
3	part3	39	City and Kingdom of Aden	481	‘There are many cities and castles; for Aden is the port to which the Indian ships bring all their merchandise.
3	part3	39	City and Kingdom of Aden	482	It is then placed on board other small vessels, which ascend a river about seven days, at the end of which it is disembarked, laden on camels, and conveyed thirty days farther.
3	part3	39	City and Kingdom of Aden	483	It then comes to the river of Alexandria, and is conveyed down to that city.
3	part3	39	City and Kingdom of Aden	484	By this route alone its inhabitants receive their pepper, spices, and costly goods.
3	part3	39	City and Kingdom of Aden	485	* From Aden, too, ships sail for India with various goods, especially very fine and valuable horses, which, as you know, are sold there for full a hundred marks of silver.
3	part3	39	City and Kingdom of Aden	486	The sultan draws a great revenue from the duties on these cargoes ; and is thus one of the richest princes in the world.
3	part3	39	City and Kingdom of Aden	487	But, I assure you, he did great injury to the Christians ; for when the governor of Babylonia attacked and took the city of Acre, committing much devastation, he was assisted by this prince with 30,000 horses and 40,000 camels.
3	part3	39	City and Kingdom of Aden	488	This aid was given rather out of hatred to believers than good-will to that prince.
3	part3	39	City and Kingdom of Aden	489	But now I will tell you of another great city.
3	part3	4	Sea of China, and numerous Islands	490	You must know, that the gulf containing this island is called that of Zin, meaning in their language the sea opposite to Manji.
3	part3	4	Sea of China, and numerous Islands	491	According to skilful and intelligent mariners, who have made the voyage, it contains 7448 isles, mostly inhabited.
3	part3	4	Sea of China, and numerous Islands	492	In all these there grows no tree which is not agreeably fragrant, and also useful, being equal or superior in size to the lignum aloes.
3	part3	4	Sea of China, and numerous Islands	493	They produce also many and various spices, including pepper white like snow, as well as the black.
3	part3	4	Sea of China, and numerous Islands	494	They yield also much gold, and various other wonderful and costly productions ;but they are very distant and difficult to reach.
3	part3	4	Sea of China, and numerous Islands	495	The mariners of Zai-tun and Kin-sai, who visit them, gain indeed great profits; but they spend a year on the voyage, going in winter, and returning in the summer ; for the wind in these seasons blows only from two different quarters, one of which carries them thither, and the other brings them back.
3	part3	4	Sea of China, and numerous Islands	496	But this country is immensely distant from India.
3	part3	4	Sea of China, and numerous Islands	497	You may observe, too, that though the sea be called Zin, it is really the ocean, just as we say the sea of England, the sea of Rochelle.
3	part3	4	Sea of China, and numerous Islands	498	The great khan has no power over these islands.
3	part3	4	Sea of China, and numerous Islands	499	Now let us return to Zai-tun, and resume our narrative.
3	part3	40	City of Escier (Shaher)	500	Escier is a very large town to the north-west (north), four hundred miles from Aden.
3	part3	40	City of Escier (Shaher)	501	A count here rules with justice, but subject to the soldan of Aden ; and the people are Saracens, adoring Mohammed.
3	part3	40	City of Escier (Shaher)	502	‘The port is good, frequented by many ships and merchants from India, who bring various commodities, and carry away others, particularly horses of great value, and yielding large profit.
3	part3	40	City of Escier (Shaher)	503	In this province grows a great quantity of fine incense, also of dates.
3	part3	40	City of Escier (Shaher)	504	They have no grain except rice, and little of that ; hence corn is profitably imported from other countries, Fish is caught in sach plenty, that for a Venetian gros you may purchase two large tunnies.
3	part3	40	City of Escier (Shaher)	505	The people live on rice, flesh, and fish, and have no wine except what they make from sugar, rice, and dates.
3	part3	40	City of Escier (Shaher)	506	But I must tell you, too, that they have sheep without ears, or any opening for them ; but where the ears should be, is a little horn; these are small and very beautiful creatures.
3	part3	40	City of Escier (Shaher)	507	Another thing you will much wonder at is, that all the animals, sheep, oxen, and camels, eat fish, because there is no grass, for it is the most arid place in the world.
3	part3	40	City of Escier (Shaher)	508	These fishes are very small, caught in March, April, and May, in wonderful quantities.
3	part3	40	City of Escier (Shaher)	509	They are dried, lodged in houses, and given as food to the animals during the whole year.
3	part3	40	City of Escier (Shaher)	510	The people eat them also when quite alive and newly taken.
3	part3	40	City of Escier (Shaher)	511	There are also plenty of large ones, which being made into a kind of biscuit, by cutting them into small pieces and drying them in the sun, are preserved under cover during the whole year.
3	part3	40	City of Escier (Shaher)	512	* The incense, mentioned as so abundant, is purchased by their lord at ten golden bezants the cantar, and retailed to the merchants for forty, so that he makes a very large profit.
3	part3	40	City of Escier (Shaher)	513	Let us now leave this city, and tell you of Dufar.
3	part3	41	City of Dufar	514	This is a beautiful, large, and noble city, 500 miles south-west from Escier.
3	part3	41	City of Dufar	515	The people are Saracens, adoring Mohammed, and ruled by a count, who is subject to Aden, to which, indeed, this city belongs.
3	part3	41	City of Dufar	516	The port is very good, and merchants convey thence many very fine Arabian horses, Numerous cities and castles depend upon it, and the country yields much incense.
3	part3	41	City of Dufar	517	The trees are about the size of a small fir, and incisions are made with knives in various places, whence flows the incense, which, indeed, through the great heat, often runs out of itself.
3	part3	41	City of Dufar	518	I shall now proceed to relate of the Gulf of Calatu.
3	part3	42	Gulf and City of Calatu	519	Calatu is a large city within the gulf of the same name, six hundred miles north-west from Dufar.
3	part3	42	Gulf and City of Calatu	520	It is a noble seaport, inhabited by Saracens, who are subject to Cormos.
3	part3	42	Gulf and City of Calatu	521	When the melik of that city is at war with a more powerful prince, he retires to this place, which is strong by nature and art, and finds himself secure.
3	part3	42	Gulf and City of Calatu	522	The people have no grain but what they import.
3	part3	42	Gulf and City of Calatu	523	Many ships bring the goods and spices of India, which are distributed throughout the interior, and many fine horses sent in return.
3	part3	42	Gulf and City of Calatu	524	But I must observe, that this city is at the mouth of the Gulf of Calatu, so that the melik can prevent vessels from sailing in or out without hisconsent.
3	part3	42	Gulf and City of Calatu	525	This power he often uses against the sultan of Creman ; for when that prince demands any exorbitant tribute from him or other vassals, they remove from Cormos to Calatu, and allow no ships to pass, whence the other prince suffers severely, and is obliged to abate his demands.
3	part3	42	Gulf and City of Calatu	526	The people of this country live on dates and salt fish, which are abundant ; but many rich men are well supplied with better food.
3	part3	43	Return to Cormos	527	After departing from Calatu, and sailing three hundred miles between north-west and north, you find the city of Cormos ;but if you take a direction from the former place between north-west and north, and sail five hundred miles, you come to Quis.
3	part3	43	Return to Cormos	528	However, we shall pass over this last place, and speak of Cormos, a large and noble capital, subject to a melik, who commands many townsand castles.
3	part3	43	Return to Cormos	529	The people are Saracens, and adore Mohammed.
3	part3	43	Return to Cormos	530	The heat is very great, on which account every house is provided with ventilators placed on the side whence the wind blows, which being thus admitted, renders the mansion tolerably cool.
3	part3	43	Return to Cormos	531	We gave an account of this place formerly, as well as of Quis and Creman, but have since made a circuit which brought us back to it.
3	part3	43	Return to Cormos	532	However, we will say no more, but proceed now to the description of Great Turkey.
3	part3	44	Turkestan—Wars of Kaidu	533	This country lies to the north-west as you go from Cormos to the river Gihon, extending towards the terTitory of the great khan.
3	part3	44	Turkestan—Wars of Kaidu	534	It is governed by a nephew (cousin) of his, named Kaidu, grandson of Ciagatai, brother to that monarch.
3	part3	44	Turkestan—Wars of Kaidu	535	He isa very powerful lord, ruling many cities and castles.
3	part3	44	Turkestan—Wars of Kaidu	536	His subjects are Tartars, very able combatants, much inured to fighting, and he does not obey the khan, but is rather at perpetual war with him.
3	part3	44	Turkestan—Wars of Kaidu	537	This is because Kaidu demanded constantly from that monarch a share of his conquests, particularly in Catai and Manji.
3	part3	44	Turkestan—Wars of Kaidu	538	The latter said he would willingly grant it to him, as to his other descendants, if he would come to his court and council whenever summoned.
3	part3	44	Turkestan—Wars of Kaidu	539	But the other, afraid to trust his uncle, offered to obey him where he was, but dreaded that if in his power he would be put to death.
3	part3	44	Turkestan—Wars of Kaidu	540	Hence arose this discord, and the khan drew his forces around the realm of Kaidu to guard against an invasion; yet that prince contrived to penetrate, and fought repeatedly with the armies of Kublai; for he could bring into the field 100,000 brave and skilful horsemen.
3	part3	44	Turkestan—Wars of Kaidu	541	He had with him also many lords of the imperial lineage.
3	part3	44	Turkestan—Wars of Kaidu	542	Each soldier carries to battle sixty arrows, thirty smaller for shooting, and thirty larger, pointed with heavy iron, to throw against the face or arms of the enemy, or cut the cords of his bow; and when they have discharged all these, they lay their hand on their swords, and strike most terrible blows.
3	part3	44	Turkestan—Wars of Kaidu	543	Now, in the year 1266, this king, with his cousin named Jesudar, assembled a very great army, and marched against two barons that were also his relations, but held their lands from the great khan.
3	part3	44	Turkestan—Wars of Kaidu	544	Kaidu and his cousin fought with these two chiefs, who had also a very large force, so that between them there were 100,000 horsemen.
3	part3	44	Turkestan—Wars of Kaidu	545	They contended hardly and long, and many fell on both sides; but at last Kaidu conquered; however, the two barons, being well mounted, escaped without injury.
3	part3	44	Turkestan—Wars of Kaidu	546	The victor then became still more proud and boastful; yet he returned home and remained two years in peace.
3	part3	44	Turkestan—Wars of Kaidu	547	Then he assembled a mighty host of cavalry, having learned that at Karakorum there was a great army under Nomogan, a son of the khan, and George, a grandson of Prester John.
3	part3	44	Turkestan—Wars of Kaidu	548	He marched thither with all speed, and the two chiefs being informed of his approach, courageously prepared to meet him with their horsemen, amounting to upwards of 60,000.
3	part3	44	Turkestan—Wars of Kaidu	549	Having reached the place where his men were ranged in tents on the plain, they skilfully established their own camp.
3	part3	44	Turkestan—Wars of Kaidu	550	Each party rested and made preparations for three days, when they advanced to the combat.
3	part3	44	Turkestan—Wars of Kaidu	551	There was little advantage on either side ; both having about 60,000 mounted men well armed at every point, divided into six squadrons of 10,000.
3	part3	44	Turkestan—Wars of Kaidu	552	They waited only till they heard their lord sound the maccar ; meantime performing loudly on various musical instruments.
3	part3	44	Turkestan—Wars of Kaidu	553	At length the signal was given, when the hosts rushed against each other, laying their hands on their bows.
3	part3	44	Turkestan—Wars of Kaidu	554	The arrows filled the air like rain; men and horses were mortally wounded ; noise and cries arose so loud that the thunder of Jove could not have been heard.
3	part3	44	Turkestan—Wars of Kaidu	555	Truly this was an evil hour for many, who on both sides fell dead and dying.
3	part3	44	Turkestan—Wars of Kaidu	556	The arrows being discharged, they rushed on with sword and spear, giving and receiving most dreadful blows.
3	part3	44	Turkestan—Wars of Kaidu	557	You might see arms and hands cut off, and numbers of men rolling senseless on the earth.
3	part3	44	Turkestan—Wars of Kaidu	558	Kaidu displayed signal prowess, and his soldiers would have often been driven off the field, had he not encouraged and rallied them.
3	part3	44	Turkestan—Wars of Kaidu	559	On the other side, the two princes also firmly stood their ground, and it really was one of the most cruel battles ever fought between Tartar tribes.
3	part3	44	Turkestan—Wars of Kaidu	560	Yet though each strove with all his might to discomfit the other, neither could succeed, and the conflict lasted tillevening.
3	part3	44	Turkestan—Wars of Kaidu	561	On this fatal day, multitudes of men fell, many wives were made widows, children made orphans, and households filled with tears and lamentations.
3	part3	44	Turkestan—Wars of Kaidu	562	But when the sun set, the struggle could endure no longer, and both parties returned to their camp overpowered with fatigue, happy to rest during the night.
3	part3	44	Turkestan—Wars of Kaidu	563	When morning dawned, King Kaidu, having received intelligence that the great khan was marching against him with a mighty host, deemed it unsafe to remain longer.
3	part3	44	Turkestan—Wars of Kaidu	564	Wherefore he and all his men mounted and rode off to their own country ; the two princes were so exhausted, that they did not attempt to follow, so that he with his people reached Samarcand, the capital of his kingdom.
3	part3	44	Turkestan—Wars of Kaidu	565	The great khan felt much wrath at Kaidu for committing such ravages, and bethought himself, that had he not been his nephew, he would have seized his land and put him to a cruel death; but regard to his own flesh restrained him.
3	part3	44	Turkestan—Wars of Kaidu	566	Thus he escaped out of the hand of the mighty monarch.
3	part3	44	Turkestan—Wars of Kaidu	567	But I have wonderful stories to tell you about a daughter of this prince.
3	part3	45	Exploits of a Tartar Princess, Daughter to Kaidu	568	This young lady was in Tartar named Aigiarm, which means in our language “ brilliant moon”.
3	part3	45	Exploits of a Tartar Princess, Daughter to Kaidu	569	She such strength that none of the youths or nobles in the whole kingdom could vanquish her, but were all beaten.
3	part3	45	Exploits of a Tartar Princess, Daughter to Kaidu	570	Her father wished to marry her to a baron; but she refused ever to unite herself to any one who could not vanquish her in fair combat; and the king granted her this privilege.
3	part3	45	Exploits of a Tartar Princess, Daughter to Kaidu	571	She rejoiced greatly, and published through various parts of the world, that if any gentle youth would come, try her in pitched battle, and gain the victory, she would accept him for her lord.
3	part3	45	Exploits of a Tartar Princess, Daughter to Kaidu	572	This news was spread wide through the surrounding countries, and I assure you many gentlemen came and made the trial, which was arranged in the following manner.
3	part3	45	Exploits of a Tartar Princess, Daughter to Kaidu	573	The king, with many young nobles and ladies, assembled in the great hall of the palace, when the princess entered in a robe of cotton richly adorned, attended by youths similarly attired.
3	part3	45	Exploits of a Tartar Princess, Daughter to Kaidu	574	The agreement was, that if the candidate prevailed and threw her to the ground, he should have her for his wife; but if victory declared on her side, he was to give her a hundred horses.
3	part3	45	Exploits of a Tartar Princess, Daughter to Kaidu	575	Thus she had gained above ten thousand steeds, because she could find no youth or damosel that could overcome her ; nor was this wonderful, for she was large, tall, and wellformed in her limbs, indeed almost a giantess.
3	part3	45	Exploits of a Tartar Princess, Daughter to Kaidu	576	Now, about the year 1280, there came the son of a rich king, an extremely handsome young man, with a brilliant retinue and a thousand very fine horses.
3	part3	45	Exploits of a Tartar Princess, Daughter to Kaidu	577	He addressed himself to Kaidu, who was very desirous of marrying him to his daughter.
3	part3	45	Exploits of a Tartar Princess, Daughter to Kaidu	578	He therefore caused her to be privately dealt with, to allow herself to be conquered; but she declared she would not do so for any thing in the world.
3	part3	45	Exploits of a Tartar Princess, Daughter to Kaidu	579	One day then, the king and queen, with many nobles and ladies, assembled in the great hall; the princess and prince then entered, and their handsome appearance struck all with wonder; he was really so strong and powerful, that no one else could contend with him.
3	part3	45	Exploits of a Tartar Princess, Daughter to Kaidu	580	When they were in the middle of the hall before this great assembly, the agreement was formally made, that the suitor, if vanquished, should lose his thousand horses.
3	part3	45	Exploits of a Tartar Princess, Daughter to Kaidu	581	But all the company, as well as the king and queen, expressed their wishes that he should be successful.
3	part3	45	Exploits of a Tartar Princess, Daughter to Kaidu	582	The two then rushed together, and wrestled violently, dragging each other in different directions: but at last the lady prevailed, and threw him on the ground, to the great grief of all the spectators; he thus forfeited the thousand horses.
3	part3	45	Exploits of a Tartar Princess, Daughter to Kaidu	583	But I have to inform you, that Kaidu led this daughter to many battles, and in no encounter could any warrior withstand her.
3	part3	45	Exploits of a Tartar Princess, Daughter to Kaidu	584	On many orrasions, she rushed among the enemy, seized one of the chiefs, and dragged him over to her own army.
3	part3	45	Exploits of a Tartar Princess, Daughter to Kaidu	585	I will now, however, proceed to a great battle fought between her father and Argon, the son of Abaga, lord of the East.
3	part3	46	Great Battle between Barak and Argon	586	Abaga ruled many provinces bordering on those of Kaidu, and it was where grows the tree called in the book of Alexander the Arbor Secco.
3	part3	46	Great Battle between Barak and Argon	587	As that prince committed great ravages on his territory, he sent his son Argon, with a very large host of cavalry, into the country of the Arbor Secco, to the river of Gihon, where he took a station fitted to guard the country against the invader.
3	part3	46	Great Battle between Barak and Argon	588	Kaidu, however, assembled a great body of horsemen, and gave the command to a brother named Barak, very brave and skilful, desiring him to oppose the enemy.
3	part3	46	Great Battle between Barak and Argon	589	Barak, with his troops, rode on till they came to the river, and were ten miles distant from Argon.
3	part3	46	Great Battle between Barak and Argon	590	The latter, informed of the approach of his adversary, made diligent preparation ; the two remained three days in their respective camps.
3	part3	46	Great Battle between Barak and Argon	591	When they were fully prepared, and the naccar began to sound, they no longer delayed, but rushed furiously against each other.
3	part3	46	Great Battle between Barak and Argon	592	The arrows might be seen flying on all sides, and the air was so full of them, that it seemed to rain; and when both parties had discharged them, and many men as well as horses had been slain, they seized their swords and spears, and began a most fierce and cruel combat.
3	part3	46	Great Battle between Barak and Argon	593	Arms and legs were cut off, chargers killed, and many dreadful wounds inflicted ; the noise and cries were such as would have drowned the loudest thunder.
3	part3	46	Great Battle between Barak and Argon	594	I assure you, in a few hours the ground was covered with dead and dying.
3	part3	46	Great Battle between Barak and Argon	595	Finally, Barak and his men could not endure the force of their adversary, and retreated across the river ; while the victor pursued and killed a great number.
3	part3	46	Great Battle between Barak and Argon	596	Thus Argon gained the day ; and having begun to speak of him, I will relate his other adventures, and how he became sovereign lord after the death of Abaga, his father.
3	part3	47	Argon and Acomat contend for the Persian Empire	597	Not long after Argon had gained this battle, he received news of the death of Abaga.
3	part3	47	Argon and Acomat contend for the Persian Empire	598	He was much grieved, yet prepared with his whole host to return to the court, and take possession of the sovereignty ; but he had forty days to march before arriving there.
3	part3	47	Argon and Acomat contend for the Persian Empire	599	Nowa brother of the deceased monarch, named Acomat Soldan, who had become a Saracen, having heard of the event, bethought himself, that since the heir was so distant, he himself might succeed.
3	part3	47	Argon and Acomat contend for the Persian Empire	600	Having prepared a large body of men, he marched directly to the capital, and seized the supreme power.
3	part3	47	Argon and Acomat contend for the Persian Empire	601	He found such an amount of treasure, that it could scarcely be counted.
3	part3	47	Argon and Acomat contend for the Persian Empire	602	He lavished his bounty in a wonderful manner on the chiefs and barons, who declared him a good master, liked him, and wished for no other.
3	part3	47	Argon and Acomat contend for the Persian Empire	603	He studied to be popular, and to please all men; yet the action he had committed was vile, and blamed by many.
3	part3	47	Argon and Acomat contend for the Persian Empire	604	It was not long till he learned that Argon was marching against him with a very powerful force.
3	part3	47	Argon and Acomat contend for the Persian Empire	605	He made no delay, nor showed surprise, but actively summoned his barons and troops ; and in a week he had assembled a numerous body of cavalry, who all marched cheerfully against Argon, expressing their earnest desire to kill or take him.
3	part3	47	Argon and Acomat contend for the Persian Empire	606	Soldan Acomat having thus assembled 60,000 horsemen, set out and marched full ten days without interruption, when he learned that Argon, with an equal force, was five days’ journey distant.
3	part3	47	Argon and Acomat contend for the Persian Empire	607	He pitched his camp and awaited the enemy in a large and beautiful plain, which seemed well adapted for the combat.
3	part3	47	Argon and Acomat contend for the Persian Empire	608	He then summoned his people, and thus addressed them :— “ My lords, you know how well I am entitled to succeed my brother, being son of the same father, and having accompanied him in all his conquests.
3	part3	47	Argon and Acomat contend for the Persian Empire	609	Because Argon is son to Abaga, some think he ought to succeed ; but with all due respect to them, I consider this unjust.
3	part3	47	Argon and Acomat contend for the Persian Empire	610	Even during my brother’s life, I was reasonably entitled to half the kingdom, only through my mildness I allowed him the whole, but now I ought to succeed.
3	part3	47	Argon and Acomat contend for the Persian Empire	611	I pray you then to defend my right against Argon, and preserve to us the rule; for I seek only the name and dignity, and leave to you the profit and possession of all.
3	part3	47	Argon and Acomat contend for the Persian Empire	612	I need say no more to wise men, who love justice, and will do all things for the general honour and benefit”.
3	part3	47	Argon and Acomat contend for the Persian Empire	613	‘When the barons, chiefs, and soldiers heard this speech, they declared with one consent their resolution to adhere to him while they had breath, and defend him against all, and particularly Argon, whom they trusted they would capture and place in his hands.
3	part3	47	Argon and Acomat contend for the Persian Empire	614	When that prince learned that his rival was waiting for him with so great a multitude, he was much discomposed ; he considered, however, how injurious it would be to show melancholy or fear, and the necessity of displaying valourand boldness.
3	part3	47	Argon and Acomat contend for the Persian Empire	615	He sent for his lords and counsellors, and having assembled a great number, thus addressed them :—“ My dear brothers and friends, you know well how tenderly my father loved you, regarding you while he lived as kindred and children ; also how many great battles you fought with him, aiding him to conquer all his kingdom.
3	part3	47	Argon and Acomat contend for the Persian Empire	616	Now I am the son of him who loved you so much, and to me you are equally dear; I therefore trust you will aid me against the man who seeks, contrary to all right and reason, to disinherit me.
3	part3	47	Argon and Acomat contend for the Persian Empire	617	Consider also, that he has forsaken our law and embraced that of Mohammed ; it were fitting indeed that a Saracen should rule over the Tartar nation!
3	part3	47	Argon and Acomat contend for the Persian Empire	618	Therefore, friends and brothers, I trust that you will willingly and heartily support me, and that each will display such valour, that the battle may be ours, and we may comfort ourselves by thinking that the right is on our side”.
3	part3	47	Argon and Acomat contend for the Persian Empire	619	After this speech, each lord and chief thought to himself, that he ought rather to die than not strenuously endeavour to gain atriumph.
3	part3	47	Argon and Acomat contend for the Persian Empire	620	While the rest were silent, one great lord arose and said :—‘“ Noble sire, we know fully the truth of what you have said, and I will now answer in the name of all now present, that while life remains in our bodies, we are ready to die rather than fail to conquer.
3	part3	47	Argon and Acomat contend for the Persian Empire	621	Victory, too, appears to us certain, since we are so greatly in the right, and our enemies in the wrong.
3	part3	47	Argon and Acomat contend for the Persian Empire	622	I advise, then, that we march as soon as possible against the foe, and pray all our companions to display such valour, that their deeds may be spoken of over the whole world”.
3	part3	47	Argon and Acomat contend for the Persian Empire	623	That brave man having concluded, all present assented, and eagerly desired battle.
3	part3	47	Argon and Acomat contend for the Persian Empire	624	Next morning, Argon and his troops began their march, riding towards the plain on which their enemies were posted, and pitched their camp ten miles distant from that of Acomat.
3	part3	47	Argon and Acomat contend for the Persian Empire	625	Argon now chose two intelligent men, in whom he greatly confided, and sent them to his uncle.
3	part3	47	Argon and Acomat contend for the Persian Empire	626	They mounted on horseback, went direct, and alighted at the pavilion of the soldan, whom they found with a numerous company of barons.
3	part3	47	Argon and Acomat contend for the Persian Empire	627	Being well acquainted, they saluted him courteously, and received a cheerful welcome.
3	part3	47	Argon and Acomat contend for the Persian Empire	628	After some time, one of them rose and said,— “Noble sire, your nephew Argon wonders greatly at your seizing his kingdom, and coming thus to fight against him.
3	part3	47	Argon and Acomat contend for the Persian Empire	629	This is not good conduct, nor due from an uncle towards a nephew; he therefore courteously prays you to abstain, and desiring neither war nor quarrel, will respect you as superior and father, both of himself and of the whole country”.
3	part3	47	Argon and Acomat contend for the Persian Empire	630	Acomat answered,— ‘My lords messengers, my nephew is entirely mistaken ; the land is mine, I conquered it along with his father.
3	part3	47	Argon and Acomat contend for the Persian Empire	631	If he will consent, I will make him a great lord, endowing him with spacious estates, treating him as my son and the highest under myself; otherwise, be assured, I will endeavour to put him to death”.
3	part3	47	Argon and Acomat contend for the Persian Empire	632	The envoys then asked repeatedly, if they could hope for no other determination.
3	part3	47	Argon and Acomat contend for the Persian Empire	633	He replied, never in his lifetime.
3	part3	47	Argon and Acomat contend for the Persian Empire	634	They then departed, and rode to the camp of their lord, alighted at the tent, and told him his uncle’s declaration.
3	part3	47	Argon and Acomat contend for the Persian Empire	635	Argon was greatly enraged, and said aloud in the hearing of all, that he would never live in comfort till the whole world had seen the signal vengeance he would take on his uncle.
3	part3	47	Argon and Acomat contend for the Persian Empire	636	He said to his chiefs,—“ Now let us without further delay march against these traitors and endeavour to destroy them”.
