chapterNo,chapterTitle,sectionNo,sectionTitle,sentence,sentence_cleaned
2,PART 1,3,On Armenia the Greater,"There are several baths of warm spring water, the best and most beautiful any where to be found.",several baths warm spring water best beautiful found
2,PART 1,3,On Armenia the Greater,"There are many castles, and cities, among which the noblest is Arzinga, the seat of an archbishop, and the metropolis of the whole district; there are also Argiron and Darzizi.",many castles cities among noblest arzinga seat archbishop metropolis whole district also argiron darzizi
2,PART 1,3,On Armenia the Greater,"I assure you the province is very large, and during the summer all the Tartars of the Levant reside here with their flocks and herds, on account of its rich pastures ; but in winter they cannot remain because of the severe cold and snow, amid which the animals could not live.",assure province large summer tartars levant reside flocks herds account rich pastures winter remain severe cold snow amid animals could live
2,PART 1,3,On Armenia the Greater,"Now, in this Armenia is the ark of Noah on a great mountain.",armenia ark noah great mountain
2,PART 1,3,On Armenia the Greater,"The circuit of its base cannot be traversed in less than two days ; and the ascent is rendered impracticable by the snow on its summit, which never dissolves, but is increased by each successive fall.",circuit base traversed less two days ascent rendered impracticable snow summit never dissolves increased successive fall
2,PART 1,3,On Armenia the Greater,"On the lower declivities, the melted snows cause an abundant vegetation, and afford rich pastures for the cattle which in summer resort thither from all the surrounding -countries.",lower declivities melted snows cause abundant vegetation afford rich pastures cattle summer resort thither surrounding countries
2,PART 1,3,On Armenia the Greater,"To the south-east it borders on a kingdom called Mosul, inhabited by Jacobite and Nestorian Christians, of whom we will mention more hereafter.",southeast borders kingdom called mosul inhabited jacobite nestorian christians mention hereafter
2,PART 1,3,On Armenia the Greater,"On the north’ it extends to the Georgians, and on that frontier is a fountain whence rises oil in such abundance that a hundred ships might be at once loaded with it.",north’ extends georgians frontier fountain whence rises oil abundance hundred ships might loaded
2,PART 1,3,On Armenia the Greater,"It is not good for eating, but very fit for fuel, for anointing the camels in maladies of the skin, and for other purposes ; for which reason people come from a great distance for it, and nothing else is burned in all this country.",good eating fit fuel anointing camels maladies skin purposes reason people come great distance nothing else burned country
2,PART 1,3,On Armenia the Greater,"Now let us quit Armenia, and tell of Georgia.",let us quit armenia tell georgia
2,PART 1,30,Of the Province of Yarcan,Yarcan is a province five days’ journey in length.,yarcan province five days’ journey length
2,PART 1,30,Of the Province of Yarcan,"The people obey the law of Mohammed, but there are some Nestorian Christians; they are subject to the nephew of the khan mentioned above.",people obey law mohammed nestorian christians subject nephew khan mentioned
2,PART 1,30,Of the Province of Yarcan,All necessaries are in great abundance.,necessaries great abundance
2,PART 1,30,Of the Province of Yarcan,"Cotton is also grown, and the inhabitants are skilful artisans.",cotton also grown inhabitants skilful artisans
2,PART 1,30,Of the Province of Yarcan,"They suffer severely by swellings in the legs and in the throat, occasioned by the bad quality of the water.",suffer severely swellings legs throat occasioned bad quality water
2,PART 1,30,Of the Province of Yarcan,"Finding nothing else worth mentioning, I shall go on to Cotan.",finding nothing else worth mentioning shall go cotan
2,PART 1,31,Of the great Province of Cotan,"Cotan is a province between north-east and east, and is eight days’ journey in length.",cotan province northeast east eight days’ journey length
2,PART 1,31,Of the great Province of Cotan,The people adore Mohammed ; they have a number of cities and castles.,people adore mohammed number cities castles
2,PART 1,31,Of the great Province of Cotan,"The capital is a noble town, called by the name of the kingdom.",capital noble town called name kingdom
2,PART 1,31,Of the great Province of Cotan,"They have all things in abundance, a large supply of silk, with vineyards and good orchards.",things abundance large supply silk vineyards good orchards
2,PART 1,31,Of the great Province of Cotan,"They carry on merchandise and manufactures, but are not men at arms.",carry merchandise manufactures men arms
2,PART 1,32,Of the Province of Pein,"Pein is a province five days’ journey in length, between north-east and east.",pein province five days’ journey length northeast east
2,PART 1,32,Of the Province of Pein,"The people adore Mohammed, are subject to the great khan, and have a number of towns and castles.",people adore mohammed subject great khan number towns castles
2,PART 1,32,Of the Province of Pein,The noblest city and capital is called by the name of the kingdom.,noblest city capital called name kingdom
2,PART 1,32,Of the Province of Pein,"Here is a river in which are found the stones named jasper and calcedony,.",river found stones named jasper calcedony
2,PART 1,32,Of the Province of Pein,"The people are very well supplied with necessaries, and grow a good deal of silk.",people well supplied necessaries grow good deal silk
2,PART 1,32,Of the Province of Pein,"They live by merchandise and arts, and have a custom which I will now tell you.",live merchandise arts custom tell
2,PART 1,32,Of the Province of Pein,"‘When a woman has a husband who has gone a journey, and is to be absent above twenty days, as soon as he has departed she takes another partner, being fully allowed  by usage to do so; while the husband, in the place where he goes, takes another wife.",‘when woman husband gone journey absent twenty days soon departed takes another partner fully allowed usage husband place goes takes another wife
2,PART 1,32,Of the Province of Pein,"Know that all the provinces now described from Cascar to the present, and still farther on, belong to Great Turkey.",know provinces described cascar present still farther belong great turkey
2,PART 1,32,Of the Province of Pein,Now let us tell of a province named Ciarcian.,let us tell province named ciarcian
2,PART 1,33,Of the Province of Ciarcian,"Ciarcian is a province of Great Turkey, lying between north-east and east, with a capital city of the same name.",ciarcian province great turkey lying northeast east capital city name
2,PART 1,33,Of the Province of Ciarcian,"The people adore Mohammed, and have a good number of towns and castles, There is a river bringing jasper and calcedony, which, being of excellent quality, they take to sell in Cathay, and thus make great profit.",people adore mohammed good number towns castles river bringing jasper calcedony excellent quality take sell cathay thus make great profit
2,PART 1,33,Of the Province of Ciarcian,"This province is sandy, as well as the whole road from Cotan hither ; and much of the water is bad and bitter, but in various places it is good.",province sandy well whole road cotan hither much water bad bitter various places good
2,PART 1,33,Of the Province of Ciarcian,"When an enemy passes through the country, they flee with their wives, children, and cattle, two or three days’ journey through the sand to places abounding in fine water and pasturage ; and no one can tell where they have gone, because the wind blowing the sand obliterates all traces of their march, and they thus escape the invader.",enemy passes country flee wives children cattle two three days’ journey sand places abounding fine water pasturage one tell gone wind blowing sand obliterates traces march thus escape invader
2,PART 1,33,Of the Province of Ciarcian,"But when a friendly army passes through, they send away only the beasts, because the troops would take and eat them, without any payment.",friendly army passes send away beasts troops would take eat without payment
2,PART 1,33,Of the Province of Ciarcian,"After departing from Ciarcian, you go five days through the waste, finding the water bad and bitter, but occasionally sweet and good.",departing ciarcian go five days waste finding water bad bitter occasionally sweet good
2,PART 1,33,Of the Province of Ciarcian,"At the end of these five days you come to a city which lies at the commencement of the great desert, wherein provisions are laid in for its passage, and therefore I must tell you about it.",end five days come city lies commencement great desert wherein provisions laid passage therefore must tell
2,PART 1,34,Of the City and Desert of Lop,"Lop is a large city at the entrance of the great desert bearing its name, and lying between the east and northeast.",lop large city entrance great desert bearing name lying east northeast
2,PART 1,34,Of the City and Desert of Lop,"It belongs to the khan, and the people adore Mohammed.",belongs khan people adore mohammed
2,PART 1,34,Of the City and Desert of Lop,"You must know that those persons who wish to pass this tract rest in the city a week to refresh themselves and their cattle ; then, having taken a month’s provisions and provender, they enter upon the desert, which I assure you is so extensive that if a man were to travel through its whole length, it would employ a year ; and even at its smallest breadth, a month is requisite.",must know persons wish pass tract rest city week refresh cattle taken month’s provisions provender enter upon desert assure extensive man travel whole length would employ year even smallest breadth month requisite
2,PART 1,34,Of the City and Desert of Lop,"t It consists altogether of mountains and valleys of sand, and nothing is got to eat; but after travelling a day and a night, you find sweet water sufficient for from fifty to a hundred men, with their animals.",consists altogether mountains valleys sand nothing got eat travelling day night find sweet water sufficient fifty hundred men animals
2,PART 1,34,Of the City and Desert of Lop,A larger body could not be supplied.,larger body could supplied
2,PART 1,34,Of the City and Desert of Lop,"Thus, water is seen daily, or altogether in about twenty-eight places, and except in three or four it is good.",thus water seen daily altogether twentyeight places except three four good
2,PART 1,34,Of the City and Desert of Lop,"Beasts or birds there are none, because they could not find food; but there is agreat wonder which I must now tell you.",beasts birds none could find food agreat wonder must tell
2,PART 1,34,Of the City and Desert of Lop,"When a party rides by night through this desert, and any one lags behind, or straggles from his companions through sleep or any other cause, when he seeks to return to them, he hears spirits speak to him in such a manner that they seem to be his comrades, and they frequently call him by name, and thus lead him out of his way so that he never regains it, and many persons are thus lost and perish.",party rides night desert one lags behind straggles companions sleep cause seeks return hears spirits speak manner seem comrades frequently call name thus lead way never regains many persons thus lost perish
2,PART 1,34,Of the City and Desert of Lop,"I must tell you, too, that even by day you hear these voices of spirits, and even tambours, and many other instruments sounding.",must tell even day hear voices spirits even tambours many instruments sounding
2,PART 1,34,Of the City and Desert of Lop,"They find it necessary, also, before going to rest at night, to fix an advanced signal, pointing out the course to be afterwards held ; likewise to attach a bell to each of the animals, that they may be more easily kept from straggling.",find necessary also going rest night fix advanced signal pointing course afterwards held likewise attach bell animals may easily kept straggling
2,PART 1,34,Of the City and Desert of Lop,"In this manner, amid much danger and fear, this desert is passed.",manner amid much danger fear desert passed
2,PART 1,34,Of the City and Desert of Lop,Now we must tell you of the countries that lie on the other side.,must tell countries lie side
2,PART 1,35,Of the Province of Tangut and City of Sacchion,"When you have rode thirty days through this desert, you find a city named Sacchion,which belongs to the khan, The province is called Tangut,and the people are idolaters, mixed with some Nestorian Christians and Saracens.",rode thirty days desert find city named sacchionwhich belongs khan province called tangutand people idolaters mixed nestorian christians saracens
2,PART 1,35,Of the Province of Tangut and City of Sacchion,"The first have languages of their own ; they subsist not by merchandise, but by the grain which they produce from the earth.",first languages subsist merchandise grain produce earth
2,PART 1,35,Of the Province of Tangut and City of Sacchion,"They have many abbeys and monasteries, all full of idols of various shapes, to which they offer frequent sacrifices and homage.",many abbeys monasteries full idols various shapes offer frequent sacrifices homage
2,PART 1,35,Of the Province of Tangut and City of Sacchion,"Every man who has children rears a sheep, and at a particular festival at the end of the year, leads them along with that animal into the presence of the god, to whom they all perform reverence.",every man children rears sheep particular festival end year leads along animal presence god perform reverence
2,PART 1,35,Of the Province of Tangut and City of Sacchion,"They cook the sheep and offer it very humbly before the idol, leaving it while they make their prayers for the safety of their children.",cook sheep offer humbly idol leaving make prayers safety children
2,PART 1,35,Of the Province of Tangut and City of Sacchion,"They then take the meat and carry it to the house, or wherever they please, send for their relations, and eat it with great joy and respect.",take meat carry house wherever please send relations eat great joy respect
2,PART 1,35,Of the Province of Tangut and City of Sacchion,"They afterwards collect the bones, and preserve them with much diligence.",afterwards collect bones preserve much diligence
2,PART 1,35,Of the Province of Tangut and City of Sacchion,"You must know likewise, that when any one of them dies, his body is burned, and after he is carried to the place for this last ceremony, they erect in the middle of the path a house of cane, covered with cloths of silk and gold.",must know likewise one dies body burned carried place last ceremony erect middle path house cane covered cloths silk gold
2,PART 1,35,Of the Province of Tangut and City of Sacchion,"When the dead man is laid before this ornamented house, they place before him wine and victuals, believing that he will be similarly honoured in the other world.",dead man laid ornamented house place wine victuals believing similarly honoured world
2,PART 1,35,Of the Province of Tangut and City of Sacchion,"At the place of burning, too, they cut in paper, men, horses, camels, and coins of the size of bezarits, convinced that the deceased will possess all these things in the future state.",place burning cut paper men horses camels coins size bezarits convinced deceased possess things future state
2,PART 1,35,Of the Province of Tangut and City of Sacchion,"On this occasion, all the instruments in the land are sounded before the corpse.",occasion instruments land sounded corpse
2,PART 1,35,Of the Province of Tangut and City of Sacchion,"I must tell you, too, that after death the relations send for the astrologer, who is informed of the day, month, and year of his nativity, and then divines, by his diabolical art, the day on which the burning ought to take place.",must tell death relations send astrologer informed day month year nativity divines diabolical art day burning ought take place
2,PART 1,35,Of the Province of Tangut and City of Sacchion,"If it should be a week, a month, or six months, they keep it all that time, and never burn it till the appointed day.",week month six months keep time never burn till appointed day
2,PART 1,35,Of the Province of Tangut and City of Sacchion,"During this interval, they deposit it in a large box covered with cloth, and so preserved with crocus and other spices that no stench arises.",interval deposit large box covered cloth preserved crocus spices stench arises
2,PART 1,35,Of the Province of Tangut and City of Sacchion,"Throughout this period, they place daily before the box meat and drink, and leave it there for some time, till they think he has eaten it.",throughout period place daily box meat drink leave time till think eaten
2,PART 1,35,Of the Province of Tangut and City of Sacchion,"These sorcerers, too, often tell the relations that the dead body must not be carried out by the main door, but by a private one, or even through a breach made in the wall.",sorcerers often tell relations dead body must carried main door private one even breach made wall
2,PART 1,35,Of the Province of Tangut and City of Sacchion,All the idolaters in the world proceed in this manner.,idolaters world proceed manner
2,PART 1,35,Of the Province of Tangut and City of Sacchion,"Now I must go to another city which lies to the south, near the extremity of this desert.",must go another city lies south near extremity desert
2,PART 1,36,Of the City of Kamul,"Kamult is a province, formerly a kingdom, containing cities and castles, with a capital of the same name.",kamult province formerly kingdom containing cities castles capital name
2,PART 1,36,Of the City of Kamul,"It stands between two deserts, the great one already described, and a smaller one, extending three days’ journey.",stands two deserts great one already described smaller one extending three days’ journey
2,PART 1,36,Of the City of Kamul,"| The people are all idolaters, and have a peculiar language ; they live by the fruits of the earth, having enough to eat, and also to sell to the passenger.",people idolaters peculiar language live fruits earth enough eat also sell passenger
2,PART 1,36,Of the City of Kamul,"They are men of great gaiety, thinking of nothing but to sound musical instruments, to sing, dance, and delight their hearts, When a stranger comes to lodge in a house, the master is highly pleased, and leaves him with his wife, desiring her to treat him in every respect as a husband, while he himself goes and spends two or three days elsewhere.",men great gaiety thinking nothing sound musical instruments sing dance delight hearts stranger comes lodge house master highly pleased leaves wife desiring treat every respect husband goes spends two three days elsewhere
2,PART 1,36,Of the City of Kamul,"All the men of the province proceed in this manner, and do not account it any disgrace.",men province proceed manner account disgrace
2,PART 1,36,Of the City of Kamul,"The women are handsome, gay, and fond of diversion.",women handsome gay fond diversion
2,PART 1,36,Of the City of Kamul,"Now, when Mangou Khan reigned as sire of the Tartars, it was reported to him how the people of Kamul gave over their wives to strangers, when he sent orders that, under a severe penalty, travellers should not be henceforth entertained in this manner.",mangou khan reigned sire tartars reported people kamul gave wives strangers sent orders severe penalty travellers henceforth entertained manner
2,PART 1,36,Of the City of Kamul,"When they received this injunction, they were greatly grieved, held a council, and did what I will now tell you.",received injunction greatly grieved held council tell
2,PART 1,36,Of the City of Kamul,"They made up a large present, and sent it to Mangou, praying that he would allow them to treat their wives according to the custom handed down to them by their ancestors, who, for this kindness to strangers, had gained the favour of their idols, and their corn and other crops had greatly multiplied.",made large present sent mangou praying would allow treat wives according custom handed ancestors kindness strangers gained favour idols corn crops greatly multiplied
2,PART 1,36,Of the City of Kamul,"When he heard this message, he said, “Since you are so bent on your own shame, let it be so”.",heard message said “since bent shame let so”
2,PART 1,36,Of the City of Kamul,"He allowed them, therefore, to do as they pleased, and hence they have always maintained this custom.",allowed therefore pleased hence always maintained custom
2,PART 1,37,Of the Province of Ginghintalas,"Ginghintalas is a province which is near the desert, between north and south, sixteen days’ journey in extent, and subject to the great khan.",ginghintalas province near desert north south sixteen days’ journey extent subject great khan
2,PART 1,37,Of the Province of Ginghintalas,"It contains cities, castles, and three descriptions of men, idolaters, adorers .",contains cities castles three descriptions men idolaters adorers
2,PART 1,37,Of the Province of Ginghintalas,"of Mohammed, and Nestorian Christians.",mohammed nestorian christians
2,PART 1,37,Of the Province of Ginghintalas,"On the borders of it, towards the north, is a mountain containing a very abundant vein of copper and antimony.",borders towards north mountain containing abundant vein copper antimony
2,PART 1,37,Of the Province of Ginghintalas,"There is also one from which is made the salamander; but do not suppose this is the animal so called, for no creature can live in fire, because it is compounded of the four elements.",also one made salamander suppose animal called creature live fire compounded four elements
2,PART 1,37,Of the Province of Ginghintalas,"It is only through ignorance that the salamander is called an animal ; and a Turk, named Zurficar, who was very learned, and governor of this province for three years under the great khan, being much employed in working the mines, gave me an account of it.",ignorance salamander called animal turk named zurficar learned governor province three years great khan much employed working mines gave account
2,PART 1,37,Of the Province of Ginghintalas,"When this ore is taken from the mountain, and is broken, it strings together, and forms a thread like wool.",ore taken mountain broken strings together forms thread like wool
2,PART 1,37,Of the Province of Ginghintalas,"Being then dried, pounded in a large mortar, and washed, there remains that thread of which I have spoken.",dried pounded large mortar washed remains thread spoken
2,PART 1,37,Of the Province of Ginghintalas,"Being then woven like wool, it forms cloth, which is dingy in colour at first, but when placed and left some time in the fire, it becomes white as snow, without dirt or stain.",woven like wool forms cloth dingy colour first placed left time fire becomes white snow without dirt stain
2,PART 1,37,Of the Province of Ginghintalas,"This is the truth of the salamander, and every thing else said about itis mere fable.",truth salamander every thing else said itis mere fable
2,PART 1,37,Of the Province of Ginghintalas,"I can tell you, too, that at Rome there is a cloth which the great khan sent to the pope as a costly present, and the sudarium of our Lord was placed within it.",tell rome cloth great khan sent pope costly present sudarium lord placed within
2,PART 1,37,Of the Province of Ginghintalas,Now let us tell you of other provinces to the south-east and east.,let us tell provinces southeast east
2,PART 1,38,Of the Province of Succiur,"When you have departed from the province now described, you go ten days in the same direction.",departed province described go ten days direction
2,PART 1,38,Of the Province of Succiur,"In all that way there are few habitations, nor does any thing occur worth mentioning.",way habitations thing occur worth mentioning
2,PART 1,38,Of the Province of Succiur,"You then finda district called Succiur,with a capital of the same name.",finda district called succiurwith capital name
2,PART 1,38,Of the Province of Succiur,"The people are Christians, and idolaters, and under the great khan.",people christians idolaters great khan
2,PART 1,38,Of the Province of Succiur,All the three provinces last described belong to the general one named Tangut.,three provinces last described belong general one named tangut
2,PART 1,38,Of the Province of Succiur,"Through all its mountains, rhubarb is found in great abundance, and the merchants purchase and carry it over the whole world.",mountains rhubarb found great abundance merchants purchase carry whole world
2,PART 1,38,Of the Province of Succiur,"t They cannot, however, take this road through the mountains with any animals but those accustomed to the country, because a poisonous plant grows there, which, when eaten, causes the hoofs to drop off ; but the native cattle, having learned its dangerous quality, carefully avoid it.",however take road mountains animals accustomed country poisonous plant grows eaten causes hoofs drop native cattle learned dangerous quality carefully avoid
2,PART 1,38,Of the Province of Succiur,"t They live by the fruits of the earth, but attend little to merchandise.",live fruits earth attend little merchandise
2,PART 1,38,Of the Province of Succiur,Now I must tell you of another city.,must tell another city
2,PART 1,39,Of the Province of Canpicion,"Canpicion is a great and noble town, chief and capital of the whole province of Tangut.",canpicion great noble town chief capital whole province tangut
2,PART 1,39,Of the Province of Canpicion,"The people are idolaters, and there are some who adore Mohammed, and also Christians who have three large and beautiful churches.",people idolaters adore mohammed also christians three large beautiful churches
2,PART 1,39,Of the Province of Canpicion,"The first have monasteries and abbeys according to their custom, with a very great number of idols, some of which, I assure you, are ten paces high, severally formed of wood, of earth, and of stone, all beautifully covered with gold and ivory.",first monasteries abbeys according custom great number idols assure ten paces high severally formed wood earth stone beautifully covered gold ivory
2,PART 1,39,Of the Province of Canpicion,"Their priests live more respectably than others, and guard themselves against luxury, though they do not hold it for a very great sin.",priests live respectably others guard luxury though hold great sin
2,PART 1,39,Of the Province of Canpicion,"They observe the lunar months like ours, and in one of them do not kill any beast or bird.",observe lunar months like one kill beast bird
2,PART 1,39,Of the Province of Canpicion,"For five days they eat no food that has had life, and live more strictly than usual.",five days eat food life live strictly usual
2,PART 1,39,Of the Province of Canpicion,"They take sometimes thirty wives, or as many as they have wealth to maintain, and give them a dowry in beasts, slaves, and money ; but the first wife ranks always as the principal.",take sometimes thirty wives many wealth maintain give dowry beasts slaves money first wife ranks always principal
2,PART 1,39,Of the Province of Canpicion,"If any of them do not please him, she may be divorced.",please may divorced
2,PART 1,39,Of the Province of Canpicion,"They marry their cousins and even the wives of their father, and do not regard as sins many things which we account great ones ; for they live like beasts : therefore let us leave them and go to the north.",marry cousins even wives father regard sins many things account great ones live like beasts therefore let us leave go north
2,PART 1,39,Of the Province of Canpicion,"But I must tell you that Messeri Nicolo, Maffio, and Marco, remained in that city a year, on particular business which I need not enter into.",must tell messeri nicolo maffio marco remained city year particular business need enter
2,PART 1,39,Of the Province of Canpicion,We shall now go sixty days northwards.,shall go sixty days northwards
2,PART 1,4,On Georgia and its Productions,"In Georgia§ is a king always called David Melik, which means David the King ; he is subject to the Tartars ; and anciently all the monarchs of this province were born with the mark of an eagle on their left shoulder.",georgia� king always called david melik means david king subject tartars anciently monarchs province born mark eagle left shoulder
2,PART 1,4,On Georgia and its Productions,"They are a handsome people, good archers, and valiant in battle.",handsome people good archers valiant battle
2,PART 1,4,On Georgia and its Productions,"They are Christians of the Greek church, and wear their hair close shaven in the manner of clergy.",christians greek church wear hair close shaven manner clergy
2,PART 1,4,On Georgia and its Productions,"This is the province which Alexander could not pass through on account of the narrowness of the path ; because on one side is the sea, and on the other very high mountains, over which it is impossible to ride ; and, as this strait continues above four leagues, a few men might hold out against the whole world.",province alexander could pass account narrowness path one side sea high mountains impossible ride strait continues four leagues men might hold whole world
2,PART 1,4,On Georgia and its Productions,"This was the reason why he could not pass; but he built a very strong tower, that no one might come upon him from the other side, and it is called the Iron Gate.",reason could pass built strong tower one might come upon side called iron gate
2,PART 1,4,On Georgia and its Productions,"This is the place mentioned in the book of Alexander, where he enclosed the Tartars within their mountains ; though the Tartars did not exist at that time, but a certain people called Comani, and other races besides.",place mentioned book alexander enclosed tartars within mountains though tartars exist time certain people called comani races besides
2,PART 1,4,On Georgia and its Productions,.,
2,PART 1,4,On Georgia and its Productions,"There are many cities and castles, with silk in abundance, with which, added to gold, they make cloths the most beautiful that ever man saw.",many cities castles silk abundance added gold make cloths beautiful ever man saw
2,PART 1,4,On Georgia and its Productions,Here are the finest cagles in the world ; also victuals of every kind in abundance.,finest cagles world also victuals every kind abundance
2,PART 1,4,On Georgia and its Productions,"The province is full of great mountains, and of narrow passes, so that I can tell you the Tartars could never obtain the entire sovereignty of it.",province full great mountains narrow passes tell tartars could never obtain entire sovereignty
2,PART 1,4,On Georgia and its Productions,"There isa monastery called St Leonard, containing a great wonder, which I will now relate.",isa monastery called st leonard containing great wonder relate
2,PART 1,4,On Georgia and its Productions,"A large lake of water issues from a neighbouring mountain, in which, during the whole year, there is not found a fish great or small, except from the day before Lent down to the evening of Easter Sunday ; and during the whole of that time fishes are taken in great abundance, but none at any other.",large lake water issues neighbouring mountain whole year found fish great small except day lent evening easter sunday whole time fishes taken great abundance none
2,PART 1,4,On Georgia and its Productions,"And know that this sea of which I have spoken is seven hundred miles in circuit, and receives the Euphrates, one of the delights of paradise, and many other great rivers.",know sea spoken seven hundred miles circuit receives euphrates one delights paradise many great rivers
2,PART 1,4,On Georgia and its Productions,"It is all surrounded by mountain and land; and lately the merchants of Genoa, who have built shipa, navigate it, bringing silk, which is called gelle.",surrounded mountain land lately merchants genoa built shipa navigate bringing silk called gelle
2,PART 1,4,On Georgia and its Productions,"* Into this sea the great rivers Herdil,t Geihon, Kur, and Aras enter.",sea great rivers herdilt geihon kur aras enter
2,PART 1,4,On Georgia and its Productions,"In that province there is a grand city named Teflis, with suburbs and fortified posts around it.",province grand city named teflis suburbs fortified posts around
2,PART 1,4,On Georgia and its Productions,"The inhabitants are Armenian and Georgian Christians, with some few Mohammedans and Jews.",inhabitants armenian georgian christians mohammedans jews
2,PART 1,4,On Georgia and its Productions,There are manufactures of silk and other articles.,manufactures silk articles
2,PART 1,4,On Georgia and its Productions,"Now, having told you of the boundaries of Armenia to the north, I will describe those to the south and east.",told boundaries armenia north describe south east
2,PART 1,40,Of the Province of Ezina,"After riding twelve days, you come to a city named Ezina,which is at the northern extremity of the desert of sand, and still in Tangut.",riding twelve days come city named ezinawhich northern extremity desert sand still tangut
2,PART 1,40,Of the Province of Ezina,"The people, who are idolaters, breed camels and other beasts, and have falcons of different species and of good quality.",people idolaters breed camels beasts falcons different species good quality
2,PART 1,40,Of the Province of Ezina,"They live by the fruits of the earth and cattle, and are also employed in merchandise.",live fruits earth cattle also employed merchandise
2,PART 1,40,Of the Province of Ezina,"In this city, a man lays in provisions for forty days, during which time, travelling from Ezina northwards, there is neither habitation nor inns.",city man lays provisions forty days time travelling ezina northwards neither habitation inns
2,PART 1,40,Of the Province of Ezina,"But the people, except during summer, remain in the valleys; and in the mountains they find a number of wild beasts, especially asses: there are also pine-forests.",people except summer remain valleys mountains find number wild beasts especially asses also pineforests
2,PART 1,40,Of the Province of Ezina,"At the end of these forty days they reach a northern province, and you shall hear what it is.",end forty days reach northern province shall hear
2,PART 1,41,Of the City of Karakorum,"Karakorum isa city three miles in circuit,which was the first that the Tartars took when they issued from their country, and I am to tell you of their actions and manners, how they gained command, and spread themselves over the world.",karakorum isa city three miles circuitwhich first tartars took issued country tell actions manners gained command spread world
2,PART 1,41,Of the City of Karakorum,"You must know that they dwelt in the north, about Ciorcia, in which region are great plains, and no abode in cities or castles, but good pasturage, large rivers, and abundance of water.",must know dwelt north ciorcia region great plains abode cities castles good pasturage large rivers abundance water
2,PART 1,41,Of the City of Karakorum,"They had no lords, yet paid tribute to the great sire, named in their language Unchan, whom we call Prester John, and who is spoken of over all the world.",lords yet paid tribute great sire named language unchan call prester john spoken world
2,PART 1,41,Of the City of Karakorum,"They paid to him one beast out of every ten; but they multiplied so greatly, that he became afraid of them, and resolved to separate them into different countries; for which purpose he sent his barons among them.",paid one beast every ten multiplied greatly became afraid resolved separate different countries purpose sent barons among
2,PART 1,41,Of the City of Karakorum,"The Tartars on hearing this were much grieved, and, holding a council, determined to flee through desert countries to the north, where he could not reach nor injure them.",tartars hearing much grieved holding council determined flee desert countries north could reach injure
2,PART 1,41,Of the City of Karakorum,"They then ceased to obey or pay tribute to him,and remained thus for a long time.",ceased obey pay tribute himand remained thus long time
2,PART 1,42,"On Gengis, the first Khan of the Tartare","Now it happened that, about 1187, the Tartars appointedaking, who was named in their language Gengis Khan.",happened 1187 tartars appointedaking named language gengis khan
2,PART 1,42,"On Gengis, the first Khan of the Tartare","He was a man of great worth, sense, and prowess; and let me tell you, when he was elected, all the Tartars in the world that were scattered through those strange countries came and owned him as their lord.",man great worth sense prowess let tell elected tartars world scattered strange countries came owned lord
2,PART 1,42,"On Gengis, the first Khan of the Tartare","He maintained his power with great vigour, and the multitudes who ranged under his standard were almost innumerable.",maintained power great vigour multitudes ranged standard almost innumerable
2,PART 1,42,"On Gengis, the first Khan of the Tartare","When he saw so numerous an army, he went conquering other countries, and made himself master of eight provinces ; yet he neither injured nor robbed the people of any thing, but placing them under leaders in whom he could confide, led them on to other triumphs.",saw numerous army went conquering countries made master eight provinces yet neither injured robbed people thing placing leaders could confide led triumphs
2,PART 1,42,"On Gengis, the first Khan of the Tartare","Thus he overthrew, as you have.",thus overthrew
2,PART 1,42,"On Gengis, the first Khan of the Tartare","heard, a multitude of nations ; and seeing his good command and mildness, they cheerfully followed him, upon which he formed the design of subduing a great part of the world.",heard multitude nations seeing good command mildness cheerfully followed upon formed design subduing great part world
2,PART 1,42,"On Gengis, the first Khan of the Tartare","In the year 1200, he sent a message to Prester John, asking his daughter to wife.",year 1200 sent message prester john asking daughter wife
2,PART 1,42,"On Gengis, the first Khan of the Tartare","Hereupon that monarch was very indignant, and said,—""What impudence is this in Gengis Khan!",hereupon monarch indignant said—what impudence gengis khan
2,PART 1,42,"On Gengis, the first Khan of the Tartare",Knows he not that he is my man and my vassal?,knows man vassal
2,PART 1,42,"On Gengis, the first Khan of the Tartare","Return, and tell him that I would burn my daughter sooner than give her to him, and that he deserves to be put to death as a traitor and disloyal to hislord”.",return tell would burn daughter sooner give deserves put death traitor disloyal hislord”
2,PART 1,42,"On Gengis, the first Khan of the Tartare","He then desired the messengers to depart forthwith, and never return.",desired messengers depart forthwith never return
2,PART 1,42,"On Gengis, the first Khan of the Tartare","They presently went away, and coming to their master, told him in order all that the other had said.",presently went away coming master told order said
2,PART 1,43,"His Battle with Prester John, and Victory over him","When Gengis Khan heard this boastful speech, his heart swelled, so that it almost burst within him ; for you must know he was a man of very great pride.",gengis khan heard boastful speech heart swelled almost burst within must know man great pride
2,PART 1,43,"His Battle with Prester John, and Victory over him","He then said to his minister, and to all about him, that he would not continue to hold the sovereignty, unless Prester John were made to pay more dearly for this villany than ever man did, and he must soon be made to see whether he was his vassal.",said minister would continue hold sovereignty unless prester john made pay dearly villany ever man must soon made see whether vassal
2,PART 1,43,"His Battle with Prester John, and Victory over him","Then he summoned round him the greatest army that ever was seen or heard of, and sent notice to Unchan that he must defend himself, as he was coming against him.",summoned round greatest army ever seen heard sent notice unchan must defend coming
