chapterNo	chapterTitle	sectionNo	sectionTitle	sentence	sentence_cleaned
1	PART 1	47	The Province of Karazan and its great Serpents	When a man leaves Yaci, or Chiaci, and goes ten days westward, he finds the province of Karazan, with a capital of the same name.	man leaves yaci chiaci goes ten days westward finds province karazan capital name
1	PART 1	47	The Province of Karazan and its great Serpents	The people are all idolaters, and subject to the great khan; the king is a son of that monarch, named Kogatin.	people idolaters subject great khan king son monarch named kogatin
1	PART 1	47	The Province of Karazan and its great Serpents	Gold dust is found in the river, and on the mountains in large pieces so abundantly that a bar is given for six of silver.	gold dust found river mountains large pieces abundantly bar given six silver
1	PART 1	47	The Province of Karazan and its great Serpents	The porcelain, too, formerly described circulates for money, but is procured from India, Here are snakes and serpents so huge as to strike all men with astonishment; they are ten paces long, ten palms broad, and have no feet, but only a hoof like that of the lion; the nose is like a loaf of bread, the mouth so huge that it would swallow at once a man whole; the teeth are immense, nor is there any wild beast whom they do not strike with terror.	porcelain formerly described circulates money procured india snakes serpents huge strike men astonishment ten paces long ten palms broad feet hoof like lion nose like loaf bread mouth huge would swallow man whole teeth immense wild beast strike terror
1	PART 1	47	The Province of Karazan and its great Serpents	There are smaller ones eight paces long and six palms broad.	smaller ones eight paces long six palms broad
1	PART 1	47	The Province of Karazan and its great Serpents	The mode of catching them is this :—They remain during the day in great caverns under the earth, to avoid the heat, but at night go out to feed, and seize all the animals whom they can reach; they also seek drink at the rivers, fountains, and lakes, and then make a deep track in the sand, as if a barrel had been dragged through it.	mode catching —they remain day great caverns earth avoid heat night go feed seize animals reach also seek drink rivers fountains lakes make deep track sand barrel dragged
1	PART 1	47	The Province of Karazan and its great Serpents	In it the people fix a stake, fasten to it a steel instrument sharpened like a razor, and cover it over with sand.	people fix stake fasten steel instrument sharpened like razor cover sand
1	PART 1	47	The Province of Karazan and its great Serpents	When the serpent comes through the track, and strikes against the steel, he is pierced with such violence, that his body is divided from one side to the other, as high as the umbilical cord, and he presently dies.	serpent comes track strikes steel pierced violence body divided one side high umbilical cord presently dies
1	PART 1	47	The Province of Karazan and its great Serpents	They then take the body and extract the gall-bladder, which they sell very dear, being an excellent medicine for the bite of a mad dog, when administered in small dozes.	take body extract gallbladder sell dear excellent medicine bite mad dog administered small dozes
1	PART 1	47	The Province of Karazan and its great Serpents	It is also valuable in childbirth, and when given to the woman, a safe delivery immmediately follows.	also valuable childbirth given woman safe delivery immmediately follows
1	PART 1	47	The Province of Karazan and its great Serpents	The flesh also is sold at a high price, being considered delicate food.	flesh also sold high price considered delicate food
1	PART 1	47	The Province of Karazan and its great Serpents	The serpent also enters the dens of lions, bears, and other fierce animals, and devours their whelps, when he can get at them.	serpent also enters dens lions bears fierce animals devours whelps get
1	PART 1	47	The Province of Karazan and its great Serpents	Here, too, are very large horses, which are carried into India to be sold.	large horses carried india sold
1	PART 1	47	The Province of Karazan and its great Serpents	They cut two or three nerves from the tail, so that they may not strike with it the man who rides, which is considered disgraceful.	cut two three nerves tail may strike man rides considered disgraceful
1	PART 1	47	The Province of Karazan and its great Serpents	These people ride like the French, with long staffs, have arms covered with buffalo hide, and carry lances, spears, and poisoned arrows.	people ride like french long staffs arms covered buffalo hide carry lances spears poisoned arrows
1	PART 1	47	The Province of Karazan and its great Serpents	Before the great khan conquered them they had a wicked custom, that when any stranger came to lodge with them who was agreeable, wise, and opulent, they killed him during the night by poison or some other mode.	great khan conquered wicked custom stranger came lodge agreeable wise opulent killed night poison mode
1	PART 1	47	The Province of Karazan and its great Serpents	This was not out of enmity or with the view of taking his money, but because they imagined that his wisdom and other good qualities would thus remain with them.	enmity view taking money imagined wisdom good qualities would thus remain
1	PART 1	47	The Province of Karazan and its great Serpents	However, about thirty-five years ago, after that monarch conquered the country, he prohibited this crime, which, from fear of him, they no longer commit.	however thirtyfive years ago monarch conquered country prohibited crime fear longer commit
1	PART 1	47	The Province of Karazan and its great Serpents	Now let us tell of another province called Kardandan.	let us tell another province called kardandan
1	PART 1	48	The Province of Kardandan	When a man departs from Karazan, and travels to the westward, he enters a province named Kardandan, inhabited by idolaters, and subject to the great khan.	man departs karazan travels westward enters province named kardandan inhabited idolaters subject great khan
1	PART 1	48	The Province of Kardandan	The chief city is called Vociam.	chief city called vociam
1	PART 1	48	The Province of Kardandan	All the people have their teeth, both upper and lower, covered with gold, which thus appear to be made of that metal.	people teeth upper lower covered gold thus appear made metal
1	PART 1	48	The Province of Kardandan	The men are soldiers, and regard nothing but war; the women, with the slaves, perform all the work.	men soldiers regard nothing war women slaves perform work
1	PART 1	48	The Province of Kardandan	When any lady has been delivered of a boy, the husband goes to bed, taking the child with him, and remains there forty days.	lady delivered boy husband goes bed taking child remains forty days
1	PART 1	48	The Province of Kardandan	He thus allows rest to the mother, who is only obliged to suckle the infant.	thus allows rest mother obliged suckle infant
1	PART 1	48	The Province of Kardandan	All his friends then come and make a festival, when the wife rises, manages the domestic affairs, and serves her husband, still lying in hed.	friends come make festival wife rises manages domestic affairs serves husband still lying hed
1	PART 1	48	The Province of Kardandan	They eat all kinds of flesh, both raw and cooked, and rice dressed along with it, and make a very good wine of rice and spices.	eat kinds flesh raw cooked rice dressed along make good wine rice spices
1	PART 1	48	The Province of Kardandan	They have money of gold and porcelain, and give a bar of gold for five of silver, having no mines of the latter metal within five days’ distance ; by this exchange the merchants make great profit.	money gold porcelain give bar gold five silver mines latter metal within five days’ distance exchange merchants make great profit
1	PART 1	48	The Province of Kardandan	This people have neither idols nor churches, but adore the master of the house, and say of him, “we are his; and he is our god”.	people neither idols churches adore master house say “we god”
1	PART 1	48	The Province of Kardandan	They have neither letters nor writing, which is not wonderful, because they live in an unfrequented place, that cannot be visited in the summer on account of the air, which is then so corrupted and pestilent that no foreigner can live there.	neither letters writing wonderful live unfrequented place visited summer account air corrupted pestilent foreigner live
1	PART 1	48	The Province of Kardandan	Whenever they have dealings together, they select a piece of timber, square or round, cleave it in the middle, and each takes a half; this must be done before two, three, or four witnesses.	whenever dealings together select piece timber square round cleave middle takes half must done two three four witnesses
1	PART 1	48	The Province of Kardandan	When the payment comes to be made, the one receives the money and gives his half of the wood.	payment comes made one receives money gives half wood
1	PART 1	48	The Province of Kardandan	In all those provinces there is no physician, but when any one is sick, doctors and exorcists of evil spirits are sent for, who, on coming to the patient, begin their incantations, beating instruments, singing and dancing.	provinces physician one sick doctors exorcists evil spirits sent coming patient begin incantations beating instruments singing dancing
1	PART 1	48	The Province of Kardandan	Ina short time one of them falls to the ground, foams at the mouth, and becomes half-dead, when the devil enters into his body.	ina short time one falls ground foams mouth becomes halfdead devil enters body
1	PART 1	48	The Province of Kardandan	The other magicians then ask the half-dead man what is the cause of the patient’s illness.	magicians ask halfdead man cause patient’s illness
1	PART 1	48	The Province of Kardandan	The demon answers from his mouth that the sufferer has given displeasure to such or such a spirit, who is therefore tormenting him.	demon answers mouth sufferer given displeasure spirit therefore tormenting
1	PART 1	48	The Province of Kardandan	They then say, “ we beseech you to pardon him, and take in compensation for his blood the presents which we now exhibit,” Then if the sick man is to die, the fiend in the body of the magician says, — the spirit has been wronged and displeased to such a degree, that he will not spare him for any thing in the world”.	say “ beseech pardon take compensation blood presents exhibit” sick man die fiend body magician says — spirit wronged displeased degree spare thing world”
1	PART 1	48	The Province of Kardandan	If on the contrary a cure is to take place, the devil from the body says, “ take so many sheep and so many dishes of rich pottage, and make a sacrifice of them to the angry spirit”.	contrary cure take place devil body says “ take many sheep many dishes rich pottage make sacrifice angry spirit”
1	PART 1	48	The Province of Kardandan	The relations of the patient do every thing thus ordered, killing the sheep, sprinkling the blood, and preparing the dishes of pottage.	relations patient every thing thus ordered killing sheep sprinkling blood preparing dishes pottage
1	PART 1	48	The Province of Kardandan	A great assemblage is made of men and women, who hold a joyous feast, dancing and singing songs in praise of the spirit.	great assemblage made men women hold joyous feast dancing singing songs praise spirit
1	PART 1	48	The Province of Kardandan	They burn incense and myrrh, with which they fumigate and illuminate the whole house.	burn incense myrrh fumigate illuminate whole house
1	PART 1	48	The Province of Kardandan	When they have acted thus for about an hour, the first magician again falls down, and they inquire if the sick man is now pardoned and will be cured.	acted thus hour first magician falls inquire sick man pardoned cured
1	PART 1	48	The Province of Kardandan	It is then answered that he is not yet pardoned, but something more must be done, after which forgiveness will be granted.	answered yet pardoned something must done forgiveness granted
1	PART 1	48	The Province of Kardandan	This order is obeyed, when he says, “ he is pardoned, and will be immediately cured”.	order obeyed says “ pardoned immediately cured”
1	PART 1	48	The Province of Kardandan	The company then exclaim, “ the spirit is on our side,” and having eaten the sheep and drunk the pottage with great joy and festivity, they return to their homes.	company exclaim “ spirit side” eaten sheep drunk pottage great joy festivity return homes
1	PART 1	49	Of the great Battle fought between the Tartars and the King of Mien	Now I must mention a very great battle which was fought in the kingdom of Vociam, and you shall hear all how it happened.	must mention great battle fought kingdom vociam shall hear happened
1	PART 1	49	Of the great Battle fought between the Tartars and the King of Mien	In the year of our Lord 1272, the great khan sent a mighty captain, named Nescardin, with 12,000 men, to defend the province of Caraian.	year lord 1272 great khan sent mighty captain named nescardin 12000 men defend province caraian
1	PART 1	49	Of the great Battle fought between the Tartars and the King of Mien	He was a prudent man, very strong in arms and skilful in war ; and the soldiers with him were good and very brave warriors.	prudent man strong arms skilful war soldiers good brave warriors
1	PART 1	49	Of the great Battle fought between the Tartars and the King of Mien	Now the King of Mien and of Bangalat were afraid lest he should invade their territory ; yet they thought they were able to overcome and destroy the whole army in such a manner that the great khan might never feel inclined to send another into the same quarter.	king mien bangalat afraid lest invade territory yet thought able overcome destroy whole army manner great khan might never feel inclined send another quarter
1	PART 1	49	Of the great Battle fought between the Tartars and the King of Mien	They assembled, therefore, 60,000 horse and foot, with 2000 elephants, each of which had on its back a castle well fortified and defended by twelve, fourteen, or sixteen men.	assembled therefore 60000 horse foot 2000 elephants back castle well fortified defended twelve fourteen sixteen men
1	PART 1	49	Of the great Battle fought between the Tartars and the King of Mien	The King of Mien came with the above army to the city of Vociam, where was the array of the Tartars, and took post in a plain at the distance of three days’ journey.	king mien came army city vociam array tartars took post plain distance three days’ journey
1	PART 1	49	Of the great Battle fought between the Tartars and the King of Mien	Nescardin was somewhat alarmed, considering how small a force he had in comparison with the host of the King of Mien; but he took courage, reflecting that his troops were brave and most valiant warriors.	nescardin somewhat alarmed considering small force comparison host king mien took courage reflecting troops brave valiant warriors
1	PART 1	49	Of the great Battle fought between the Tartars and the King of Mien	He therefore marched to meet them in the plain of Vociam, and pitched his camp near a great forest, filled with lofty trees, into which he was aware that elephants could not enter.	therefore marched meet plain vociam pitched camp near great forest filled lofty trees aware elephants could enter
1	PART 1	49	Of the great Battle fought between the Tartars and the King of Mien	The King of Mien, seeing the army of Nescardin, advanced to attack it.	king mien seeing army nescardin advanced attack
1	PART 1	49	Of the great Battle fought between the Tartars and the King of Mien	The Tartars went with great boldness to meet them, but when their horses saw the elephants with the wooden castles upon them, stationed and arranged in the first line, they were struck with such terror that the riders could not, either by force or any contrivance, make them approach.	tartars went great boldness meet horses saw elephants wooden castles upon stationed arranged first line struck terror riders could either force contrivance make approach
1	PART 1	49	Of the great Battle fought between the Tartars and the King of Mien	They, therefore, immediately alighted, and tied them to the trees, when the infantry returned to the line of elephants, and began to discharge their arrows with the utmost violence.	therefore immediately alighted tied trees infantry returned line elephants began discharge arrows utmost violence
1	PART 1	49	Of the great Battle fought between the Tartars and the King of Mien	Those who were on the backs of the animals fought bravely; but the Tartars were stronger, and more accustomed to battle.	backs animals fought bravely tartars stronger accustomed battle
1	PART 1	49	Of the great Battle fought between the Tartars and the King of Mien	They wounded very severely with these missiles a multitude of the elephants, which, being terrified, took to flight and rushed with violence into the adjacent wood.	wounded severely missiles multitude elephants terrified took flight rushed violence adjacent wood
1	PART 1	49	Of the great Battle fought between the Tartars and the King of Mien	As they could not be restrained from entering, and rushing backward and forward through the thick trees in confusion, they broke the wooden castles on their backs, and destroyed all their equipments.	could restrained entering rushing backward forward thick trees confusion broke wooden castles backs destroyed equipments
1	PART 1	49	Of the great Battle fought between the Tartars and the King of Mien	When the Tartars saw these animals disposed of, they ran to their horses, which were bound to the trees, mounted them, and rushed upon the warriors of the King of Mien.	tartars saw animals disposed ran horses bound trees mounted rushed upon warriors king mien
1	PART 1	49	Of the great Battle fought between the Tartars and the King of Mien	They began the attack with a shower of arrows, but as the king and his troops still defended themselves valiantly, they drew their swords, and rushed into close combat.	began attack shower arrows king troops still defended valiantly drew swords rushed close combat
1	PART 1	49	Of the great Battle fought between the Tartars and the King of Mien	Now mighty blows were struck ; swords and spears were fiercely thrust on both sides ; heads, arms, and hands were struck off ; and many warriors fell to the earth dead and dying.	mighty blows struck swords spears fiercely thrust sides heads arms hands struck many warriors fell earth dead dying
1	PART 1	49	Of the great Battle fought between the Tartars and the King of Mien	The noise and cries would have drowned the loudest thunder.	noise cries would drowned loudest thunder
1	PART 1	49	Of the great Battle fought between the Tartars and the King of Mien	At length, after midday, the host of Mien gave way; and the king, with all who survived the battle, took to flight, pursued by the Tartars, who killed many of the fugitives.	length midday host mien gave way king survived battle took flight pursued tartars killed many fugitives
1	PART 1	49	Of the great Battle fought between the Tartars and the King of Mien	When satisfied with pursuit, they returned to the wood to catch the elephants.	satisfied pursuit returned wood catch elephants
1	PART 1	49	Of the great Battle fought between the Tartars and the King of Mien	They endeavoured to stop the flight of these animals by cutting down the trees and laying them across; yet they are so intelligent, that the soldiers would not have succeeded but for the aid of some of the captives taken in battle, through whose means they were able to recover two hundred.	endeavoured stop flight animals cutting trees laying across yet intelligent soldiers would succeeded aid captives taken battle whose means able recover two hundred
1	PART 1	49	Of the great Battle fought between the Tartars and the King of Mien	From this time the great khan began to employ elephants in his army, which he had not hitherto done.	time great khan began employ elephants army hitherto done
1	PART 1	49	Of the great Battle fought between the Tartars and the King of Mien	Afterwards that monarch conquered the lands of Mien, and added them to his dominion.	afterwards monarch conquered lands mien added dominion
1	PART 1	5	The Death of Nayan	When that great monarch heard that Nayan was taken, he ordered him to be put to death in the manner I am now to tell you.	great monarch heard nayan taken ordered put death manner tell
1	PART 1	5	The Death of Nayan	He was wrapped ina carpet, and violently tossed to and fro till he died.	wrapped ina carpet violently tossed fro till died
1	PART 1	5	The Death of Nayan	This mode was adopted, that, being of imperial lineage, his blood might not be shed on the ground, nor his cries ascend into the air.	mode adopted imperial lineage blood might shed ground cries ascend air
1	PART 1	5	The Death of Nayan	When that battle was gained, four of his provinces paid tribute and homage to the great khan.	battle gained four provinces paid tribute homage great khan
1	PART 1	5	The Death of Nayan	These were Cicorcia, Cauli, Bastol, and Suchintin.	cicorcia cauli bastol suchintin
1	PART 1	50	Of the great Descent	When you have departed from the said province of Curaian, there begins a great descent, which continues for two days and a half;t and in all this journey nothing occurs worthy of notice, except that there is a great space in which a market is held on certain days of the year.	departed said province curaian begins great descent continues two days halft journey nothing occurs worthy notice except great space market held certain days year
1	PART 1	50	Of the great Descent	Thither come many merchants from divers countries and districts, some of whom bring gold and silver to exchange ; and they give an ounce of the former for five of the latter.	thither come many merchants divers countries districts bring gold silver exchange give ounce former five latter
1	PART 1	50	Of the great Descent	None but those who bring the gold can penetrate into the countries where it is produced, so difficult and intricate are the roads, ‘When a man has travelled these two days and a half, he comes to a district which is called Anniz, on the borders of India, towards the south, and then he goes for fifteen days through a region covered with woods filled with elephants, unicorns, and other savage beasts, but not containing any human habitation.	none bring gold penetrate countries produced difficult intricate roads ‘when man travelled two days half comes district called anniz borders india towards south goes fifteen days region covered woods filled elephants unicorns savage beasts containing human habitation
1	PART 1	51	Of the City of Mien, and the most beautiful Tomb of the the King	At the termination of these wild and pathless tracts is a large and noble city called Mien, the capital of the province.	termination wild pathless tracts large noble city called mien capital province
1	PART 1	51	Of the City of Mien, and the most beautiful Tomb of the the King	The people are all idolaters, with a language peculiar to themselves, and are subject to the great khan.	people idolaters language peculiar subject great khan
1	PART 1	51	Of the City of Mien, and the most beautiful Tomb of the the King	About this city I will tell you a thing very remarkable.	city tell thing remarkable
1	PART 1	51	Of the City of Mien, and the most beautiful Tomb of the the King	There was anciently in it a rich and powerful king, who, being about to die, commanded that on his tomb should be erected two towers, one of gold, and the other of silver.	anciently rich powerful king die commanded tomb erected two towers one gold silver
1	PART 1	51	Of the City of Mien, and the most beautiful Tomb of the the King	They are full ten paces high, and of a suitable thickness ; the first, being composed of stone, is covered all over with gold to the thickness of a finger, so that to the spectator it appears wholly of that metal.	full ten paces high suitable thickness first composed stone covered gold thickness finger spectator appears wholly metal
1	PART 1	51	Of the City of Mien, and the most beautiful Tomb of the the King	The summit is round, and filled with little golden bells, which the wind, whenever it strikes them, causes to ring.	summit round filled little golden bells wind whenever strikes causes ring
1	PART 1	51	Of the City of Mien, and the most beautiful Tomb of the the King	The other tower is similarly formed, but is coated with silver, and has silver bells.	tower similarly formed coated silver silver bells
1	PART 1	51	Of the City of Mien, and the most beautiful Tomb of the the King	By these buildings the king intentled to display his greatness and dignity, and they are the most beautiful and valuable to be seen in the world.	buildings king intentled display greatness dignity beautiful valuable seen world
1	PART 1	51	Of the City of Mien, and the most beautiful Tomb of the the King	Between them he caused the sepulchre to be constructed, where he is now buried.	caused sepulchre constructed buried
1	PART 1	51	Of the City of Mien, and the most beautiful Tomb of the the King	When the great khan conquered that city, he desired all the players and buffoons, of whom there were a great number in his court, to go and achieve the conquest, offering them a captain and some warlike aid.	great khan conquered city desired players buffoons great number court go achieve conquest offering captain warlike aid
1	PART 1	51	Of the City of Mien, and the most beautiful Tomb of the the King	The jesters willingly undertook the affair, and setting out with the proffered assistance, subdued this province of Mien.	jesters willingly undertook affair setting proffered assistance subdued province mien
1	PART 1	51	Of the City of Mien, and the most beautiful Tomb of the the King	When they came to that noble city, and saw these splendid edifices, they admired exceedingly, and sent to the great khan an account of their beauty, and of the manner in which they were constructed, asking if he wished them to be demolished, and the gold and silver sent tohim.	came noble city saw splendid edifices admired exceedingly sent great khan account beauty manner constructed asking wished demolished gold silver sent tohim
1	PART 1	51	Of the City of Mien, and the most beautiful Tomb of the the King	The monarch, on hearing this, commanded that they should not be destroyed, since the king had erected them to commemorate his greatness, and no Tartar touches any thing belonging to a dead man.	monarch hearing commanded destroyed since king erected commemorate greatness tartar touches thing belonging dead man
1	PART 1	51	Of the City of Mien, and the most beautiful Tomb of the the King	They were therefore to continue in the same condition as they now stood.	therefore continue condition stood
1	PART 1	51	Of the City of Mien, and the most beautiful Tomb of the the King	This province contains elephants, wild oxen large and beautiful, stags, deer, and other animals, Now, let me tell you of another which is called Bangala.	province contains elephants wild oxen large beautiful stags deer animals let tell another called bangala
1	PART 1	52	Of the Province of Bangala	This is a province towards the south, which, in the year 1290, while I, Marco, was at the court of the great khan, was not yet conquered, but the army: was there, ready to march for that purpose.	province towards south year 1290 marco court great khan yet conquered army ready march purpose
1	PART 1	52	Of the Province of Bangala	It has a king and languages of its own, and the people are most wicked idolaters.	king languages people wicked idolaters
1	PART 1	52	Of the Province of Bangala	They are on the confines of India.	confines india
1	PART 1	52	Of the Province of Bangala	The barons and lords of that country have oxen as tall as elephants, but not so weighty ; and live on flesh and rice.	barons lords country oxen tall elephants weighty live flesh rice
1	PART 1	52	Of the Province of Bangala	They have great abundance of silk, with which they carry on extensive manufactures ; also ginger, sugar, and many other costly spices.	great abundance silk carry extensive manufactures also ginger sugar many costly spices
1	PART 1	52	Of the Province of Bangala	This place is visited by numerous merchants, who purchase slaves, make them eunuchs, and then either sell or convey them to other places.	place visited numerous merchants purchase slaves make eunuchs either sell convey places
1	PART 1	53	Of the Province of Kangigu	Kangigut is a province towards the east, subject to aking; the people are all idolaters; have a language of their own ; and owning the supremacy of the great khan, they pay him an annual tribute.	kangigut province towards east subject aking people idolaters language owning supremacy great khan pay annual tribute
1	PART 1	53	Of the Province of Kangigu	The king is so luxurious as to have 300 wives, for as soon as he hears of a beautiful woman in the country he takes her to himself.	king luxurious 300 wives soon hears beautiful woman country takes
1	PART 1	53	Of the Province of Kangigu	The people have much gold and many precious spices ; but being far from the sea, their commodities do not bring the full value.	people much gold many precious spices far sea commodities bring full value
1	PART 1	53	Of the Province of Kangigu	They have many elephants and beasts of various other kinds.	many elephants beasts various kinds
1	PART 1	53	Of the Province of Kangigu	All the men and women paint their bodies, the colours being worked in with the claws of lions, dragons, and eagles, and thus never effaced.	men women paint bodies colours worked claws lions dragons eagles thus never effaced
1	PART 1	53	Of the Province of Kangigu	In this manner they stain their neck, breast, hands, limbs, and indeed their whole person.	manner stain neck breast hands limbs indeed whole person
1	PART 1	53	Of the Province of Kangigu	This is considered extremely genteel, and the more any one is painted, the higher is his rank considered.	considered extremely genteel one painted higher rank considered
1	PART 1	53	Of the Province of Kangigu	Now let us tell you of another province named Amu.	let us tell another province named amu
1	PART 1	54	Of the Province of Amu	Amu is also a province towards the east, subject to the great khan.	amu also province towards east subject great khan
1	PART 1	54	Of the Province of Amu	The people are idolaters, live by pasturage and agriculture, and have a language of their own.	people idolaters live pasturage agriculture language
1	PART 1	54	Of the Province of Amu	The ladies wear on their arms and legs valuable bracelets of gold and silver, and the men have these still finer and rarer.	ladies wear arms legs valuable bracelets gold silver men still finer rarer
1	PART 1	54	Of the Province of Amu	They have good horses in considerable numbers, many of which the Indians purchase and sell again to much advantage.	good horses considerable numbers many indians purchase sell much advantage
1	PART 1	54	Of the Province of Amu	They have also abundance of oxen and buffaloes, because they have extensive and good pastures; in short, they have plenty of the means of subsistence.	also abundance oxen buffaloes extensive good pastures short plenty means subsistence
1	PART 1	54	Of the Province of Amu	From Amu to Kangigu, are fifteen days, and thence to Bangala, which is the third province behind, are thirty days.	amu kangigu fifteen days thence bangala third province behind thirty days
1	PART 1	54	Of the Province of Amu	Now let us come to another province, which is called Tholoman, and lies eight journeys from this to the east.	let us come another province called tholoman lies eight journeys east
1	PART 1	55	Of the Province of Tholoman	Tholomant is a third province towards the east.	tholomant third province towards east
1	PART 1	55	Of the Province of Tholoman	All the - people are idolaters, have a language of their own, and are under the great khan.	people idolaters language great khan
1	PART 1	55	Of the Province of Tholoman	They are handsome, of rather a brown complexion, good men at arms, and have a number of cities, castles, and forts, on the top of very high mountains.	handsome rather brown complexion good men arms number cities castles forts top high mountains
1	PART 1	55	Of the Province of Tholoman	When they die, the bodies are burned, and the bones which cannot be consumed are placed in chests and carried to the caverns of high mountains, where they are kept suspended, so that neither man nor beast can touch them.	die bodies burned bones consumed placed chests carried caverns high mountains kept suspended neither man beast touch
1	PART 1	55	Of the Province of Tholoman	Gold is found here ; but the small money is of porcelain, which circulates in all these provinces.	gold found small money porcelain circulates provinces
1	PART 1	55	Of the Province of Tholoman	The merchants, though few, are rich ; the people live on flesh and rice, and have many good spices.	merchants though rich people live flesh rice many good spices
1	PART 1	56	Of the Province of Cyn-gui and its Lions	Cyn-gui isa province likewise situated towards the east, and when a man leaves Tholoman, he goes twelve days along a river, where there are towns and castles, but nothing else worth mentioning.	cyngui isa province likewise situated towards east man leaves tholoman goes twelve days along river towns castles nothing else worth mentioning
1	PART 1	56	Of the Province of Cyn-gui and its Lions	At the end of these twelve days, he finds the city Sinugul, very large and noble.	end twelve days finds city sinugul large noble
1	PART 1	56	Of the Province of Cyn-gui and its Lions	The inhabitants are all idolaters, and subject to the great khan.	inhabitants idolaters subject great khan
1	PART 1	56	Of the Province of Cyn-gui and its Lions	They live by merchandise and arts, and weave cloths of the bark of trees, which make fine summer dresses.	live merchandise arts weave cloths bark trees make fine summer dresses
1	PART 1	56	Of the Province of Cyn-gui and its Lions	They are good men at arms ; but they have no money except paper.	good men arms money except paper
1	PART 1	56	Of the Province of Cyn-gui and its Lions	There are in this country so many lions, that if a man were to sleep out of doors, he would presently be killed and eaten by them; and at night, when a bark sails along the river, if it were not kept at a good distance from the bank, they would rush in and carry off the crew.	country many lions man sleep doors would presently killed eaten night bark sails along river kept good distance bank would rush carry crew
1	PART 1	56	Of the Province of Cyn-gui and its Lions	However, though these animals be so large and dangerous, the natives have a wonderful manner of defending themselves; for the dogs of that country are so daring, that they will assault a large one, and, seconded by a man, will kill him.	however though animals large dangerous natives wonderful manner defending dogs country daring assault large one seconded man kill
1	PART 1	56	Of the Province of Cyn-gui and its Lions	I will tell you how: when a man is on horseback with two of these dogs, as soon as they see a lion, they throw themselves behind him, and bite his thighs and body.	tell man horseback two dogs soon see lion throw behind bite thighs body
1	PART 1	56	Of the Province of Cyn-gui and its Lions	The lion turns furiously round, but they wheel about with him so swiftly, that he cannot reach them.	lion turns furiously round wheel swiftly reach
1	PART 1	56	Of the Province of Cyn-gui and its Lions	He then retreats till he comes to a tree, against which he places his back, and turns his face to the dogs; but they continue always biting him from behind, and making him turn round and round.	retreats till comes tree places back turns face dogs continue always biting behind making turn round round
1	PART 1	56	Of the Province of Cyn-gui and its Lions	Meantime the man discharges arrows without ceasing, till the animal falls down dead, and thus one man and two spirited dogs are sufficient to kill a large lion.	meantime man discharges arrows without ceasing till animal falls dead thus one man two spirited dogs sufficient kill large lion
1	PART 1	56	Of the Province of Cyn-gui and its Lions	The inhabitants of this province have a good deal of silk, and a great trade is carried on to all quarters along the river.	inhabitants province good deal silk great trade carried quarters along river
1	PART 1	57	Arrival at Sin-din-fa, and Journey back to Gin-gui	Continuing to journey on its banks for twelve days more, we discover a number of cities and castles.	continuing journey banks twelve days discover number cities castles
1	PART 1	57	Arrival at Sin-din-fa, and Journey back to Gin-gui	The people are idolaters, subject to the great khan, and use paper money.	people idolaters subject great khan use paper money
1	PART 1	57	Arrival at Sin-din-fa, and Journey back to Gin-gui	Some are good at arms, others are merchants and artificers.	good arms others merchants artificers
1	PART 1	57	Arrival at Sin-din-fa, and Journey back to Gin-gui	At the end of the twelve days, the traveller comes to Sin-din-fu,of which mention has been made above.	end twelve days traveller comes sindinfuof mention made
1	PART 1	57	Arrival at Sin-din-fa, and Journey back to Gin-gui	He then rides seventy days through provinces and lands which we formerly went over, and have already described.	rides seventy days provinces lands formerly went already described
1	PART 1	57	Arrival at Sin-din-fa, and Journey back to Gin-gui	At the end of that period, he comes to Gin-gui, where we formerly were.	end period comes gingui formerly
1	PART 1	58	Cities of Ca-cian-fu, Cian-glu, and Cian-gli	From Gin-gui or Geo-gui a man travels four days, finding a variety of cities and castles.	gingui geogui man travels four days finding variety cities castles
1	PART 1	58	Cities of Ca-cian-fu, Cian-glu, and Cian-gli	The people are great artificers and merchants, subject to the mighty khan, and use papermoney.	people great artificers merchants subject mighty khan use papermoney
1	PART 1	58	Cities of Ca-cian-fu, Cian-glu, and Cian-gli	At the end of the four days you come to Ca-cian-fu,a large and noble city, lying to the south, in the province of Cathay.	end four days come cacianfua large noble city lying south province cathay
1	PART 1	58	Cities of Ca-cian-fu, Cian-glu, and Cian-gli	The inhabitants are subject to the same monarch, are all idolaters, and burn the bodies of their dead.	inhabitants subject monarch idolaters burn bodies dead
1	PART 1	58	Cities of Ca-cian-fu, Cian-glu, and Cian-gli	They have a good supply of silk, which they make into different kinds of cloth.	good supply silk make different kinds cloth
1	PART 1	58	Cities of Ca-cian-fu, Cian-glu, and Cian-gli	A large river flows past it, along which great abundance of merchandiseisconveyed toKambalu, with whichit is made to communicate by the digging of many canals.	large river flows past along great abundance merchandiseisconveyed tokambalu whichit made communicate digging many canals
1	PART 1	58	Cities of Ca-cian-fu, Cian-glu, and Cian-gli	Now let.	let
1	PART 1	58	Cities of Ca-cian-fu, Cian-glu, and Cian-gli	us pass to another city called Cian-glu.	us pass another city called cianglu
1	PART 1	58	Cities of Ca-cian-fu, Cian-glu, and Cian-gli	The natives are idolaters, subject to the khan, use paper money, and burn the bodies of their dead.	natives idolaters subject khan use paper money burn bodies dead
1	PART 1	58	Cities of Ca-cian-fu, Cian-glu, and Cian-gli	In that city, salt is made very extensively, and I will tell you how.	city salt made extensively tell
