chapterNo	chapterTitle	sectionNo	sectionTitle	sentence	sentence_cleaned
2	PART 1	36	Of the City of Kamul	When he heard this message, he said, “Since you are so bent on your own shame, let it be so”.	heard message said “since bent shame let so”
2	PART 1	36	Of the City of Kamul	He allowed them, therefore, to do as they pleased, and hence they have always maintained this custom.	allowed therefore pleased hence always maintained custom
2	PART 1	37	Of the Province of Ginghintalas	Ginghintalas is a province which is near the desert, between north and south, sixteen days’ journey in extent, and subject to the great khan.	ginghintalas province near desert north south sixteen days’ journey extent subject great khan
2	PART 1	37	Of the Province of Ginghintalas	It contains cities, castles, and three descriptions of men, idolaters, adorers .	contains cities castles three descriptions men idolaters adorers
2	PART 1	37	Of the Province of Ginghintalas	of Mohammed, and Nestorian Christians.	mohammed nestorian christians
2	PART 1	37	Of the Province of Ginghintalas	On the borders of it, towards the north, is a mountain containing a very abundant vein of copper and antimony.	borders towards north mountain containing abundant vein copper antimony
2	PART 1	37	Of the Province of Ginghintalas	There is also one from which is made the salamander; but do not suppose this is the animal so called, for no creature can live in fire, because it is compounded of the four elements.	also one made salamander suppose animal called creature live fire compounded four elements
2	PART 1	37	Of the Province of Ginghintalas	It is only through ignorance that the salamander is called an animal ; and a Turk, named Zurficar, who was very learned, and governor of this province for three years under the great khan, being much employed in working the mines, gave me an account of it.	ignorance salamander called animal turk named zurficar learned governor province three years great khan much employed working mines gave account
2	PART 1	37	Of the Province of Ginghintalas	When this ore is taken from the mountain, and is broken, it strings together, and forms a thread like wool.	ore taken mountain broken strings together forms thread like wool
2	PART 1	37	Of the Province of Ginghintalas	Being then dried, pounded in a large mortar, and washed, there remains that thread of which I have spoken.	dried pounded large mortar washed remains thread spoken
2	PART 1	37	Of the Province of Ginghintalas	Being then woven like wool, it forms cloth, which is dingy in colour at first, but when placed and left some time in the fire, it becomes white as snow, without dirt or stain.	woven like wool forms cloth dingy colour first placed left time fire becomes white snow without dirt stain
2	PART 1	37	Of the Province of Ginghintalas	This is the truth of the salamander, and every thing else said about itis mere fable.	truth salamander every thing else said itis mere fable
2	PART 1	37	Of the Province of Ginghintalas	I can tell you, too, that at Rome there is a cloth which the great khan sent to the pope as a costly present, and the sudarium of our Lord was placed within it.	tell rome cloth great khan sent pope costly present sudarium lord placed within
2	PART 1	37	Of the Province of Ginghintalas	Now let us tell you of other provinces to the south-east and east.	let us tell provinces southeast east
2	PART 1	38	Of the Province of Succiur	When you have departed from the province now described, you go ten days in the same direction.	departed province described go ten days direction
2	PART 1	38	Of the Province of Succiur	In all that way there are few habitations, nor does any thing occur worth mentioning.	way habitations thing occur worth mentioning
2	PART 1	38	Of the Province of Succiur	You then finda district called Succiur,with a capital of the same name.	finda district called succiurwith capital name
2	PART 1	38	Of the Province of Succiur	The people are Christians, and idolaters, and under the great khan.	people christians idolaters great khan
2	PART 1	38	Of the Province of Succiur	All the three provinces last described belong to the general one named Tangut.	three provinces last described belong general one named tangut
2	PART 1	38	Of the Province of Succiur	Through all its mountains, rhubarb is found in great abundance, and the merchants purchase and carry it over the whole world.	mountains rhubarb found great abundance merchants purchase carry whole world
2	PART 1	38	Of the Province of Succiur	t They cannot, however, take this road through the mountains with any animals but those accustomed to the country, because a poisonous plant grows there, which, when eaten, causes the hoofs to drop off ; but the native cattle, having learned its dangerous quality, carefully avoid it.	however take road mountains animals accustomed country poisonous plant grows eaten causes hoofs drop native cattle learned dangerous quality carefully avoid
2	PART 1	38	Of the Province of Succiur	t They live by the fruits of the earth, but attend little to merchandise.	live fruits earth attend little merchandise
2	PART 1	38	Of the Province of Succiur	Now I must tell you of another city.	must tell another city
2	PART 1	39	Of the Province of Canpicion	Canpicion is a great and noble town, chief and capital of the whole province of Tangut.	canpicion great noble town chief capital whole province tangut
2	PART 1	39	Of the Province of Canpicion	The people are idolaters, and there are some who adore Mohammed, and also Christians who have three large and beautiful churches.	people idolaters adore mohammed also christians three large beautiful churches
2	PART 1	39	Of the Province of Canpicion	The first have monasteries and abbeys according to their custom, with a very great number of idols, some of which, I assure you, are ten paces high, severally formed of wood, of earth, and of stone, all beautifully covered with gold and ivory.	first monasteries abbeys according custom great number idols assure ten paces high severally formed wood earth stone beautifully covered gold ivory
2	PART 1	39	Of the Province of Canpicion	Their priests live more respectably than others, and guard themselves against luxury, though they do not hold it for a very great sin.	priests live respectably others guard luxury though hold great sin
2	PART 1	39	Of the Province of Canpicion	They observe the lunar months like ours, and in one of them do not kill any beast or bird.	observe lunar months like one kill beast bird
2	PART 1	39	Of the Province of Canpicion	For five days they eat no food that has had life, and live more strictly than usual.	five days eat food life live strictly usual
2	PART 1	39	Of the Province of Canpicion	They take sometimes thirty wives, or as many as they have wealth to maintain, and give them a dowry in beasts, slaves, and money ; but the first wife ranks always as the principal.	take sometimes thirty wives many wealth maintain give dowry beasts slaves money first wife ranks always principal
2	PART 1	39	Of the Province of Canpicion	If any of them do not please him, she may be divorced.	please may divorced
2	PART 1	39	Of the Province of Canpicion	They marry their cousins and even the wives of their father, and do not regard as sins many things which we account great ones ; for they live like beasts : therefore let us leave them and go to the north.	marry cousins even wives father regard sins many things account great ones live like beasts therefore let us leave go north
2	PART 1	39	Of the Province of Canpicion	But I must tell you that Messeri Nicolo, Maffio, and Marco, remained in that city a year, on particular business which I need not enter into.	must tell messeri nicolo maffio marco remained city year particular business need enter
2	PART 1	39	Of the Province of Canpicion	We shall now go sixty days northwards.	shall go sixty days northwards
2	PART 1	4	On Georgia and its Productions	In Georgia§ is a king always called David Melik, which means David the King ; he is subject to the Tartars ; and anciently all the monarchs of this province were born with the mark of an eagle on their left shoulder.	georgia� king always called david melik means david king subject tartars anciently monarchs province born mark eagle left shoulder
2	PART 1	4	On Georgia and its Productions	They are a handsome people, good archers, and valiant in battle.	handsome people good archers valiant battle
2	PART 1	4	On Georgia and its Productions	They are Christians of the Greek church, and wear their hair close shaven in the manner of clergy.	christians greek church wear hair close shaven manner clergy
2	PART 1	4	On Georgia and its Productions	This is the province which Alexander could not pass through on account of the narrowness of the path ; because on one side is the sea, and on the other very high mountains, over which it is impossible to ride ; and, as this strait continues above four leagues, a few men might hold out against the whole world.	province alexander could pass account narrowness path one side sea high mountains impossible ride strait continues four leagues men might hold whole world
2	PART 1	4	On Georgia and its Productions	This was the reason why he could not pass; but he built a very strong tower, that no one might come upon him from the other side, and it is called the Iron Gate.	reason could pass built strong tower one might come upon side called iron gate
2	PART 1	4	On Georgia and its Productions	This is the place mentioned in the book of Alexander, where he enclosed the Tartars within their mountains ; though the Tartars did not exist at that time, but a certain people called Comani, and other races besides.	place mentioned book alexander enclosed tartars within mountains though tartars exist time certain people called comani races besides
2	PART 1	4	On Georgia and its Productions	.	
2	PART 1	4	On Georgia and its Productions	There are many cities and castles, with silk in abundance, with which, added to gold, they make cloths the most beautiful that ever man saw.	many cities castles silk abundance added gold make cloths beautiful ever man saw
2	PART 1	4	On Georgia and its Productions	Here are the finest cagles in the world ; also victuals of every kind in abundance.	finest cagles world also victuals every kind abundance
2	PART 1	4	On Georgia and its Productions	The province is full of great mountains, and of narrow passes, so that I can tell you the Tartars could never obtain the entire sovereignty of it.	province full great mountains narrow passes tell tartars could never obtain entire sovereignty
2	PART 1	4	On Georgia and its Productions	There isa monastery called St Leonard, containing a great wonder, which I will now relate.	isa monastery called st leonard containing great wonder relate
2	PART 1	4	On Georgia and its Productions	A large lake of water issues from a neighbouring mountain, in which, during the whole year, there is not found a fish great or small, except from the day before Lent down to the evening of Easter Sunday ; and during the whole of that time fishes are taken in great abundance, but none at any other.	large lake water issues neighbouring mountain whole year found fish great small except day lent evening easter sunday whole time fishes taken great abundance none
2	PART 1	4	On Georgia and its Productions	And know that this sea of which I have spoken is seven hundred miles in circuit, and receives the Euphrates, one of the delights of paradise, and many other great rivers.	know sea spoken seven hundred miles circuit receives euphrates one delights paradise many great rivers
2	PART 1	4	On Georgia and its Productions	It is all surrounded by mountain and land; and lately the merchants of Genoa, who have built shipa, navigate it, bringing silk, which is called gelle.	surrounded mountain land lately merchants genoa built shipa navigate bringing silk called gelle
2	PART 1	4	On Georgia and its Productions	* Into this sea the great rivers Herdil,t Geihon, Kur, and Aras enter.	sea great rivers herdilt geihon kur aras enter
2	PART 1	4	On Georgia and its Productions	In that province there is a grand city named Teflis, with suburbs and fortified posts around it.	province grand city named teflis suburbs fortified posts around
2	PART 1	4	On Georgia and its Productions	The inhabitants are Armenian and Georgian Christians, with some few Mohammedans and Jews.	inhabitants armenian georgian christians mohammedans jews
2	PART 1	4	On Georgia and its Productions	There are manufactures of silk and other articles.	manufactures silk articles
2	PART 1	4	On Georgia and its Productions	Now, having told you of the boundaries of Armenia to the north, I will describe those to the south and east.	told boundaries armenia north describe south east
2	PART 1	40	Of the Province of Ezina	After riding twelve days, you come to a city named Ezina,which is at the northern extremity of the desert of sand, and still in Tangut.	riding twelve days come city named ezinawhich northern extremity desert sand still tangut
2	PART 1	40	Of the Province of Ezina	The people, who are idolaters, breed camels and other beasts, and have falcons of different species and of good quality.	people idolaters breed camels beasts falcons different species good quality
2	PART 1	40	Of the Province of Ezina	They live by the fruits of the earth and cattle, and are also employed in merchandise.	live fruits earth cattle also employed merchandise
2	PART 1	40	Of the Province of Ezina	In this city, a man lays in provisions for forty days, during which time, travelling from Ezina northwards, there is neither habitation nor inns.	city man lays provisions forty days time travelling ezina northwards neither habitation inns
2	PART 1	40	Of the Province of Ezina	But the people, except during summer, remain in the valleys; and in the mountains they find a number of wild beasts, especially asses: there are also pine-forests.	people except summer remain valleys mountains find number wild beasts especially asses also pineforests
2	PART 1	40	Of the Province of Ezina	At the end of these forty days they reach a northern province, and you shall hear what it is.	end forty days reach northern province shall hear
2	PART 1	41	Of the City of Karakorum	Karakorum isa city three miles in circuit,which was the first that the Tartars took when they issued from their country, and I am to tell you of their actions and manners, how they gained command, and spread themselves over the world.	karakorum isa city three miles circuitwhich first tartars took issued country tell actions manners gained command spread world
2	PART 1	41	Of the City of Karakorum	You must know that they dwelt in the north, about Ciorcia, in which region are great plains, and no abode in cities or castles, but good pasturage, large rivers, and abundance of water.	must know dwelt north ciorcia region great plains abode cities castles good pasturage large rivers abundance water
2	PART 1	41	Of the City of Karakorum	They had no lords, yet paid tribute to the great sire, named in their language Unchan, whom we call Prester John, and who is spoken of over all the world.	lords yet paid tribute great sire named language unchan call prester john spoken world
2	PART 1	41	Of the City of Karakorum	They paid to him one beast out of every ten; but they multiplied so greatly, that he became afraid of them, and resolved to separate them into different countries; for which purpose he sent his barons among them.	paid one beast every ten multiplied greatly became afraid resolved separate different countries purpose sent barons among
2	PART 1	41	Of the City of Karakorum	The Tartars on hearing this were much grieved, and, holding a council, determined to flee through desert countries to the north, where he could not reach nor injure them.	tartars hearing much grieved holding council determined flee desert countries north could reach injure
2	PART 1	41	Of the City of Karakorum	They then ceased to obey or pay tribute to him,and remained thus for a long time.	ceased obey pay tribute himand remained thus long time
2	PART 1	42	On Gengis, the first Khan of the Tartare	Now it happened that, about 1187, the Tartars appointedaking, who was named in their language Gengis Khan.	happened 1187 tartars appointedaking named language gengis khan
2	PART 1	42	On Gengis, the first Khan of the Tartare	He was a man of great worth, sense, and prowess; and let me tell you, when he was elected, all the Tartars in the world that were scattered through those strange countries came and owned him as their lord.	man great worth sense prowess let tell elected tartars world scattered strange countries came owned lord
2	PART 1	42	On Gengis, the first Khan of the Tartare	He maintained his power with great vigour, and the multitudes who ranged under his standard were almost innumerable.	maintained power great vigour multitudes ranged standard almost innumerable
2	PART 1	42	On Gengis, the first Khan of the Tartare	When he saw so numerous an army, he went conquering other countries, and made himself master of eight provinces ; yet he neither injured nor robbed the people of any thing, but placing them under leaders in whom he could confide, led them on to other triumphs.	saw numerous army went conquering countries made master eight provinces yet neither injured robbed people thing placing leaders could confide led triumphs
2	PART 1	42	On Gengis, the first Khan of the Tartare	Thus he overthrew, as you have.	thus overthrew
2	PART 1	42	On Gengis, the first Khan of the Tartare	heard, a multitude of nations ; and seeing his good command and mildness, they cheerfully followed him, upon which he formed the design of subduing a great part of the world.	heard multitude nations seeing good command mildness cheerfully followed upon formed design subduing great part world
2	PART 1	42	On Gengis, the first Khan of the Tartare	In the year 1200, he sent a message to Prester John, asking his daughter to wife.	year 1200 sent message prester john asking daughter wife
2	PART 1	42	On Gengis, the first Khan of the Tartare	"Hereupon that monarch was very indignant, and said,—""What impudence is this in Gengis Khan!"	hereupon monarch indignant said—what impudence gengis khan
2	PART 1	42	On Gengis, the first Khan of the Tartare	Knows he not that he is my man and my vassal?	knows man vassal
2	PART 1	42	On Gengis, the first Khan of the Tartare	Return, and tell him that I would burn my daughter sooner than give her to him, and that he deserves to be put to death as a traitor and disloyal to hislord”.	return tell would burn daughter sooner give deserves put death traitor disloyal hislord”
2	PART 1	42	On Gengis, the first Khan of the Tartare	He then desired the messengers to depart forthwith, and never return.	desired messengers depart forthwith never return
2	PART 1	42	On Gengis, the first Khan of the Tartare	They presently went away, and coming to their master, told him in order all that the other had said.	presently went away coming master told order said
2	PART 1	43	His Battle with Prester John, and Victory over him	When Gengis Khan heard this boastful speech, his heart swelled, so that it almost burst within him ; for you must know he was a man of very great pride.	gengis khan heard boastful speech heart swelled almost burst within must know man great pride
2	PART 1	43	His Battle with Prester John, and Victory over him	He then said to his minister, and to all about him, that he would not continue to hold the sovereignty, unless Prester John were made to pay more dearly for this villany than ever man did, and he must soon be made to see whether he was his vassal.	said minister would continue hold sovereignty unless prester john made pay dearly villany ever man must soon made see whether vassal
2	PART 1	43	His Battle with Prester John, and Victory over him	Then he summoned round him the greatest army that ever was seen or heard of, and sent notice to Unchan that he must defend himself, as he was coming against him.	summoned round greatest army ever seen heard sent notice unchan must defend coming
2	PART 1	43	His Battle with Prester John, and Victory over him	When that prince knew certainly the approach of Gengis with so great a force, he made light of it, saying, they were not men-at-arms ; yet.	prince knew certainly approach gengis great force made light saying menatarms yet
2	PART 1	43	His Battle with Prester John, and Victory over him	resolved that should he approach, he would do all in his power to take and put him todeath.	resolved approach would power take put todeath
2	PART 1	43	His Battle with Prester John, and Victory over him	He then ordered all his people to be prepared and summoned from many and strange parts,and a greater host and of more formidable aspect was never seen.	ordered people prepared summoned many strange partsand greater host formidable aspect never seen
2	PART 1	43	His Battle with Prester John, and Victory over him	And why make a long story!	make long story
2	PART 1	43	His Battle with Prester John, and Victory over him	The khan, with all his people, came to a great and beautiful plain, named Tenduc, in Prester John’s country, where he pitched his camp, and rejoiced greatly to hear that his enemy was coming, because it was an excellent situation for giving battle.	khan people came great beautiful plain named tenduc prester john’s country pitched camp rejoiced greatly hear enemy coming excellent situation giving battle
2	PART 1	43	His Battle with Prester John, and Victory over him	He sent for his astrologers, who were Christian and Saracen, and required to know which would conquer in that battle, he or his antagonist.	sent astrologers christian saracen required know would conquer battle antagonist
2	PART 1	43	His Battle with Prester John, and Victory over him	The latter could tell nothing of the truth ; but the former showed it openly; for they brought before him a cane, cut in the middle, and placed the two parts on different sides, and wrote the name of Gengis on one, and of Unchan on the other, telling him, that when they had made their enchantment, he whose cane should come above that of the other would conquer in battle.	latter could tell nothing truth former showed openly brought cane cut middle placed two parts different sides wrote name gengis one unchan telling made enchantment whose cane come would conquer battle
2	PART 1	43	His Battle with Prester John, and Victory over him	He desired that this should be shown to him as soon as possible.	desired shown soon possible
2	PART 1	43	His Battle with Prester John, and Victory over him	Then they took up the Psaltery, read certain portions, and performed their enchantment, when presently the cane on which was the name of Gengis, without any one touching it, joined the other, and mounted above it, and this was witnessed by all present.	took psaltery read certain portions performed enchantment presently cane name gengis without one touching joined mounted witnessed present
2	PART 1	43	His Battle with Prester John, and Victory over him	When he saw this, he was greatly rejoiced, and seeing that the Christians were men of truth, held them always in great honour.	saw greatly rejoiced seeing christians men truth held always great honour
2	PART 1	43	His Battle with Prester John, and Victory over him	Two days after, the armies engaged, and it was the greatest battle that ever was fought.	two days armies engaged greatest battle ever fought
2	PART 1	43	His Battle with Prester John, and Victory over him	The slaughter was terrible on both sides; but at length Gengis conquered, his enemy was slain in the engagement, and he himself became master of all his land.	slaughter terrible sides length gengis conquered enemy slain engagement became master land
2	PART 1	43	His Battle with Prester John, and Victory over him	From that day he went on conquering many castles and provinces, and reigned six years ; but, at the end of that time, he besieged a fort, named Cangui, where he was wounded in the knee by an arrow, and died.	day went conquering many castles provinces reigned six years end time besieged fort named cangui wounded knee arrow died
2	PART 1	43	His Battle with Prester John, and Victory over him	This was a great misfortune, for he was a brave and wise man.	great misfortune brave wise man
2	PART 1	44	On the Khans who reigned after the Death of Gengis	After the death of Gengis, the next khan was Cui, the third Bacui, the fourth Alton, the fifth Mangou, the sixth Kublai,who is greater and more powerful than all the rest; for the other five together had not so much power as this Kublai ; nay, let me tell you, that all the emperors in the world, and all the Christian and Saracen kings, do not equal him, as is shown fully in our book.	death gengis next khan cui third bacui fourth alton fifth mangou sixth kublaiwho greater powerful rest five together much power kublai nay let tell emperors world christian saracen kings equal shown fully book
2	PART 1	44	On the Khans who reigned after the Death of Gengis	Now you must know that the great lords of the lineage of Gengis Khan are buried in a lofty mountain called Altai, and whenever the chief lords of the Tartars die, if it should be a hundred days’ journey distant, they must be conveyed thither to be interred.	must know great lords lineage gengis khan buried lofty mountain called altai whenever chief lords tartars die hundred days’ journey distant must conveyed thither interred
2	PART 1	44	On the Khans who reigned after the Death of Gengis	I will tell you another striking wonder ; that when the bodies of the khans are carried to these mountains, the conductors put to the sword all the men whom they meet on the road, saying, “ Go and serve the great lord in the other world ;” and they do the same to the horses, killing also for that purpose the best he has, You must know that when Mangou died, more than 20,000 men were slain, who had been met on the road when his body was removed to be buried.	tell another striking wonder bodies khans carried mountains conductors put sword men meet road saying “ go serve great lord world ” horses killing also purpose best must know mangou died 20000 men slain met road body removed buried
2	PART 1	45	On the Religion, Customs, and Manners of the Tartars	Now since I have begun speaking of the Tartars, I will tell you many thingsabout them.	since begun speaking tartars tell many thingsabout
2	PART 1	45	On the Religion, Customs, and Manners of the Tartars	They abide during winter in plains and warm situations, where there is abundant herbage for their cattle; and in summer they retire to cool places on mountains and high valleys, where water abounds.	abide winter plains warm situations abundant herbage cattle summer retire cool places mountains high valleys water abounds
2	PART 1	45	On the Religion, Customs, and Manners of the Tartars	They have wooden houses covered with felt, of a round shape, which they convey with them wherever they go; for they have them so well bound with twigs as to be easily carried.	wooden houses covered felt round shape convey wherever go well bound twigs easily carried
2	PART 1	45	On the Religion, Customs, and Manners of the Tartars	Whenever they take down and set up a house, the gate is always placed to the south.	whenever take set house gate always placed south
2	PART 1	45	On the Religion, Customs, and Manners of the Tartars	They have waggons so well covered with black felt, that if it should rain the whole day, no water would reach any thing within ; and they are drawn by oxen and camels.	waggons well covered black felt rain whole day water would reach thing within drawn oxen camels
2	PART 1	45	On the Religion, Customs, and Manners of the Tartars	On the top they place their wives and children ; and I must tell you that the ladies buy, sell, and perform all the work necessary for their husbands, who do nothing but hunt, hawk, and go to war.	top place wives children must tell ladies buy sell perform work necessary husbands nothing hunt hawk go war
2	PART 1	45	On the Religion, Customs, and Manners of the Tartars	They live on flesh, milk, and the produce of hunting, and likewise on rats of Pharaoh, which are found here in great numbers.	live flesh milk produce hunting likewise rats pharaoh found great numbers
2	PART 1	45	On the Religion, Customs, and Manners of the Tartars	They eat also the flesh of camels, dogs, and indeed of every kind of animal, and drink mare’s milk.	eat also flesh camels dogs indeed every kind animal drink mare’s milk
2	PART 1	45	On the Religion, Customs, and Manners of the Tartars	They shun the seduction of married females, as a most vile and shameful thing; and the wives are very faithful, performing extremely well the business of the household.	shun seduction married females vile shameful thing wives faithful performing extremely well business household
2	PART 1	45	On the Religion, Customs, and Manners of the Tartars	Every man may take as many as he pleases, even to a hundred, if he can maintain them ; yet they hold the first as the principal and most respectable.	every man may take many pleases even hundred maintain yet hold first principal respectable
2	PART 1	45	On the Religion, Customs, and Manners of the Tartars	They scruple not to marry their cousins, and if the father dies, the eldest son may take all his wives, except his own mother ; he marries also the widow of his deceased brother.	scruple marry cousins father dies eldest son may take wives except mother marries also widow deceased brother
2	PART 1	45	On the Religion, Customs, and Manners of the Tartars	They celebrate their marriages by great festivals.	celebrate marriages great festivals
2	PART 1	45	On the Religion, Customs, and Manners of the Tartars	The Tartars, who believe in a deity of a sublime and heavenly nature, burn incense in censers to him, and pray that he may preserve them in health of mind and body.	tartars believe deity sublime heavenly nature burn incense censers pray may preserve health mind body
2	PART 1	45	On the Religion, Customs, and Manners of the Tartars	They have also one called Nacygai, whom they call their earthly god, who guards their children, cattle, and corn, They fashion him of felt and cloth, keep him in their house, and pay him great honour and reverence.	also one called nacygai call earthly god guards children cattle corn fashion felt cloth keep house pay great honour reverence
2	PART 1	45	On the Religion, Customs, and Manners of the Tartars	They make for him also a wife and children of cloth, placing the first on his left hand, and the latter in front.	make also wife children cloth placing first left hand latter front
2	PART 1	45	On the Religion, Customs, and Manners of the Tartars	Before eating, they take the fat meat and anoint his mouth with it; then lay bread before the door of his chamber.	eating take fat meat anoint mouth lay bread door chamber
2	PART 1	45	On the Religion, Customs, and Manners of the Tartars	Having done this, they say that their god and his family have had their share, and sit down to their own meals, I told you that they drink mare’s milk, but it is in such a manner that it seems white wine, being of an agreeable taste, and called chemius.	done say god family share sit meals told drink mare’s milk manner seems white wine agreeable taste called chemius
2	PART 1	45	On the Religion, Customs, and Manners of the Tartars	The wealthy wear rich robes of gold and silk, with varied furs of the ermine, sable, and fox.	wealthy wear rich robes gold silk varied furs ermine sable fox
2	PART 1	45	On the Religion, Customs, and Manners of the Tartars	Their harness is beautiful and of great value; their arms are bows, swords, and clubs ; but the first is more used than the others, because they are excellent archers.	harness beautiful great value arms bows swords clubs first used others excellent archers
2	PART 1	45	On the Religion, Customs, and Manners of the Tartars	On their back they wear armour of buffalo and other very strong hides.	back wear armour buffalo strong hides
2	PART 1	45	On the Religion, Customs, and Manners of the Tartars	I will tell you the manner in which they maintain justice.	tell manner maintain justice
2	PART 1	45	On the Religion, Customs, and Manners of the Tartars	If a man has stolen an article of little value, they give him seven lashes, or seventeen, or twentyseven, going on thus always to three hundred and seven, and many die under them.	man stolen article little value give seven lashes seventeen twentyseven going thus always three hundred seven many die
2	PART 1	45	On the Religion, Customs, and Manners of the Tartars	If he steals a horse or any thing else for which he deserves to die, he is cut through the middle with a sword; yet if he can pay nine times the value of what he has stolen, he is allowed to live.	steals horse thing else deserves die cut middle sword yet pay nine times value stolen allowed live
2	PART 1	45	On the Religion, Customs, and Manners of the Tartars	Every lord or other man, who owns oxen or any cattle, makes them be marked with his seal, and then allows them to feed on the plains or among the mountains ; and whoever finds one straying brings it to him whose mark is upon it.	every lord man owns oxen cattle makes marked seal allows feed plains among mountains whoever finds one straying brings whose mark upon
2	PART 1	45	On the Religion, Customs, and Manners of the Tartars	The sheep and lambs, however, are guarded by ashepherd.	sheep lambs however guarded ashepherd
2	PART 1	45	On the Religion, Customs, and Manners of the Tartars	Their cattle are all remarkably large, fat, and beautiful.	cattle remarkably large fat beautiful
2	PART 1	45	On the Religion, Customs, and Manners of the Tartars	They have another wonderful custom which I had forgot; for when two men have one a son, the other a daughter, dead at the age of four, they marry them together, and represent the union by cards, which they set on fire, and when they see the flame and smoke ascending, they make great shouts and run backward and forward, saying that the dead are going to their children in the other world, and are to be husband and wife there.	another wonderful custom forgot two men one son daughter dead age four marry together represent union cards set fire see flame smoke ascending make great shouts run backward forward saying dead going children world husband wife
2	PART 1	45	On the Religion, Customs, and Manners of the Tartars	They do more, for they paint on cards the similitudes of men, horses, cloths, bezants, and harness, then burn them, and say that all these things will be possessed by their children in the other world.	paint cards similitudes men horses cloths bezants harness burn say things possessed children world
2	PART 1	46	On their Wars, and the Order of their Armies	The Tartars are good men-at-arms in battle, capable of much endurance; and they can go through more warlike toil than other men.	tartars good menatarms battle capable much endurance go warlike toil men
2	PART 1	46	On their Wars, and the Order of their Armies	Often, when necessary, one of them will remain a month without any food, except the milk of a mare and the flesh of animals killed by him in hunting, his horse feeding on the grass, without his needing to bring barley or straw.	often necessary one remain month without food except milk mare flesh animals killed hunting horse feeding grass without needing bring barley straw
2	PART 1	46	On their Wars, and the Order of their Armies	He is very obedient to his master, and when necessary will remain the whole night armed on horseback.	obedient master necessary remain whole night armed horseback
2	PART 1	46	On their Wars, and the Order of their Armies	They are the men in the world most capable of enduring fatigue and trouble, subsisting at the least expense, and best fitted for conquering lands and kingdoms.	men world capable enduring fatigue trouble subsisting least expense best fitted conquering lands kingdoms
2	PART 1	46	On their Wars, and the Order of their Armies	They arrange their armies in the following manner.	arrange armies following manner
2	PART 1	46	On their Wars, and the Order of their Armies	When a Tartar lord goes to war, he has with him 100,000 men.	tartar lord goes war 100000 men
2	PART 1	46	On their Wars, and the Order of their Armies	He places a chief over every ten, every hundred, every thousand, every ten thousand, so that each officer, even the commander of the hundred thousand, has to deal only with ten persons; for he gives his orders to the chiefs of ten thousand, they to those of one thousand, they to those of a hundred ; and thus every man answers to his captain.	places chief every ten every hundred every thousand every ten thousand officer even commander hundred thousand deal ten persons gives orders chiefs ten thousand one thousand hundred thus every man answers captain
2	PART 1	46	On their Wars, and the Order of their Armies	The hundred thousand is called a tut, and ten thousand a toman.	hundred thousand called tut ten thousand toman
2	PART 1	46	On their Wars, and the Order of their Armies	When the armies are marching through plains and mountains, they send 200 men two days in advance, also behind and on each side, so that they cannot he attacked by surprise.	armies marching plains mountains send 200 men two days advance also behind side attacked surprise
2	PART 1	46	On their Wars, and the Order of their Armies	And when they are marching a long way they carry no baggage, but merely two large leathern bags, in which they put their milk, and a little earthen pot for cooking their victuals.	marching long way carry baggage merely two large leathern bags put milk little earthen pot cooking victuals
2	PART 1	46	On their Wars, and the Order of their Armies	They take a small tent, under which they remain during rain.	take small tent remain rain
2	PART 1	46	On their Wars, and the Order of their Armies	And I tell you also, that when necessary they ride full ten days without food, and without lighting a fire; but piercing a vein of their horse, they drink his blood.	tell also necessary ride full ten days without food without lighting fire piercing vein horse drink blood
2	PART 1	46	On their Wars, and the Order of their Armies	They have likewise their milk dried into a species of paste, which, when about to use, they stir till it becomes liquid and can be drunk.	likewise milk dried species paste use stir till becomes liquid drunk
2	PART 1	46	On their Wars, and the Order of their Armies	When they go to battle with their enemies, they conquer in this manner: they apparently betake themselves to a shameful flight, for they have so trained their horses that they turn round and round like dogs.	go battle enemies conquer manner apparently betake shameful flight trained horses turn round round like dogs
2	PART 1	46	On their Wars, and the Order of their Armies	And when they are fleeing and hotly pursued, they fight as well as when they face the enemy ; for in their swiftest flight they wheel about and discharge their arrows, which kill both men and horses of the opposite army, who, when they think their adversaries discomfited and vanquished, fall themselves one after the other.	fleeing hotly pursued fight well face enemy swiftest flight wheel discharge arrows kill men horses opposite army think adversaries discomfited vanquished fall one
2	PART 1	46	On their Wars, and the Order of their Armies	When the Tartars have thus made a great slaughter, they turn and rush on so violently, that they soon gain a complete triumph.	tartars thus made great slaughter turn rush violently soon gain complete triumph
2	PART 1	46	On their Wars, and the Order of their Armies	All that I have told you here applies to the genuine Tartars ; but they are now much altered ; those who live in Cathay have adopted the manners and customs of the idolaters ; those in the Levant imitate the Saracens.	told applies genuine tartars much altered live cathay adopted manners customs idolaters levant imitate saracens
2	PART 1	46	On their Wars, and the Order of their Armies	I have said nothing here of the mighty acts of the great khan, the sire of all the Tartars, nor of his splendid imperial court ; for these wonderful things are described elsewhere in this book.	said nothing mighty acts great khan sire tartars splendid imperial court wonderful things described elsewhere book
2	PART 1	46	On their Wars, and the Order of their Armies	But let us now return to our route on the great plain where we were when we began to speak of their actions.	let us return route great plain began speak actions
